DATA,CPT_15207,2.02,9.8363,0.048179,0.0011105,,,,,
DATA,CPT_15207,2.03,9.9404,0.048959,0.0017575,,,,,
DATA,CPT_15207,2.04,10.04,0.049948,0.0015418,,,,,
DATA,CPT_15207,2.05,10.124,0.050781,0.0017575,,,,,
DATA,CPT_15207,2.06,10.261,0.051717,0.0019731,,,,,
DATA,CPT_15207,2.07,10.353,0.053123,0.0019731,,,,,
DATA,CPT_15207,2.08,10.433,0.054007,0.0019731,,,,,
DATA,CPT_15207,2.09,10.501,0.054892,0.0015418,,,,,
DATA,CPT_15207,2.1,10.573,0.055673,0.0021887,,,,,
DATA,CPT_15207,2.11,10.689,0.056349,0.0021887,,,,,
DATA,CPT_15207,2.12,10.809,0.057078,0.0021887,,,,,
DATA,CPT_15207,2.13,10.937,0.057754,0.00262,,,,,
DATA,CPT_15207,2.14,11.165,0.058431,0.0024044,,,,,
DATA,CPT_15207,2.15,11.277,0.059732,0.0028356,,,,,
DATA,CPT_15207,2.16,11.389,0.060409,0.0030513,,,,,
DATA,CPT_15207,2.17,11.485,0.061293,0.0030513,,,,,
DATA,CPT_15207,2.18,11.565,0.061918,0.0028356,,,,,
DATA,CPT_15207,2.19,11.641,0.062646,0.0030513,,,,,
DATA,CPT_15207,2.2,11.781,0.063271,0.0036982,,,,,
DATA,CPT_15207,2.21,11.841,0.064052,0.0032669,,,,,
DATA,CPT_15207,2.22,11.905,0.065144,0.0028356,,,,,
DATA,CPT_15207,2.23,11.965,0.065301,0.0039138,,,,,
DATA,CPT_15207,2.24,12.029,0.065665,0.0045607,,,,,
DATA,CPT_15207,2.25,12.089,0.066237,0.0045607,,,,,
DATA,CPT_15207,2.26,12.154,0.066602,0.0039138,,,,,
DATA,CPT_15207,2.27,12.226,0.06707,0.0041295,,,,,
DATA,CPT_15207,2.28,12.306,0.067538,0.0045607,,,,,
DATA,CPT_15207,2.29,12.438,0.069152,0.0047764,,,,,
DATA,CPT_15207,2.3,12.498,0.070036,0.0045607,,,,,
DATA,CPT_15207,2.31,12.546,0.071077,0.0041295,,,,,
DATA,CPT_15207,2.32,12.53,0.07165,0.0047764,,,,,
DATA,CPT_15207,2.33,12.542,0.072534,0.0045607,,,,,
DATA,CPT_15207,2.34,12.534,0.073055,0.0052077,,,,,
DATA,CPT_15207,2.35,12.422,0.073836,0.0047764,,,,,
DATA,CPT_15207,2.36,12.342,0.074928,0.0043451,,,,,
DATA,CPT_15207,2.37,12.266,0.075293,0.0045607,,,,,
DATA,CPT_15207,2.38,12.178,0.075397,0.0045607,,,,,
DATA,CPT_15207,2.39,12.069,0.075605,0.0045607,,,,,
DATA,CPT_15207,2.4,11.949,0.075345,0.0047764,,,,,
DATA,CPT_15207,2.41,11.813,0.075241,0.004992,,,,,
DATA,CPT_15207,2.42,11.677,0.074824,0.0045607,,,,,
DATA,CPT_15207,2.43,11.429,0.074148,0.0045607,,,,,
DATA,CPT_15207,2.44,11.329,0.073055,0.0045607,,,,,
DATA,CPT_15207,2.45,11.249,0.078051,0.0043451,,,,,
DATA,CPT_15207,2.46,11.145,0.062907,0.0043451,,,,,
DATA,CPT_15207,2.47,11.081,0.061866,0.0032669,,,,,
DATA,CPT_15207,2.48,11.013,0.062282,0.0041295,,,,,
DATA,CPT_15207,2.49,10.845,0.062334,0.0039138,,,,,
DATA,CPT_15207,2.5,10.741,0.062698,0.0039138,,,,,
DATA,CPT_15207,2.51,10.585,0.062646,0.0034826,,,,,
DATA,CPT_15207,2.52,5.5061,0.062855,-0.005143,,,,,
DATA,CPT_15207,2.53,9.9324,0.062907,-0.0038491,,,,,
DATA,CPT_15207,2.54,9.8683,0.062646,-0.0027709,,,,,
DATA,CPT_15207,2.55,9.4961,0.062438,-0.002124,,,,,
DATA,CPT_15207,2.56,9.304,0.061866,-0.0014771,,,,,
DATA,CPT_15207,2.57,9.0839,0.060617,-0.0023397,,,,,
DATA,CPT_15207,2.58,8.8838,0.060096,-0.0027709,,,,,
DATA,CPT_15207,2.59,8.6997,0.059576,-0.0023397,,,,,
DATA,CPT_15207,2.6,8.4876,0.058587,-0.0016928,,,,,
DATA,CPT_15207,2.61,8.2755,0.05791,-0.0027709,,,,,
DATA,CPT_15207,2.62,7.8113,0.057338,-0.0029866,,,,,
DATA,CPT_15207,2.63,7.5631,0.056661,-0.0036335,,,,,
DATA,CPT_15207,2.64,7.271,0.055412,-0.0040648,,,,,
DATA,CPT_15207,2.65,6.9468,0.054632,-0.0040648,,,,,
DATA,CPT_15207,2.66,6.5746,0.054476,-0.005143,,,,,
DATA,CPT_15207,2.67,6.1264,0.053903,-0.0060055,,,,,
DATA,CPT_15207,2.68,5.6661,0.053071,-0.0062212,,,,,
DATA,CPT_15207,2.69,5.2459,0.052654,-0.0064368,,,,,
DATA,CPT_15207,2.7,4.8217,0.052134,-0.0083775,,,,,
DATA,CPT_15207,2.71,4.0333,0.052394,-0.0090245,,,,,
DATA,CPT_15207,2.72,3.6691,0.050729,-0.010534,,,,,
DATA,CPT_15207,2.73,3.3449,0.050781,-0.010103,,,,,
DATA,CPT_15207,2.74,3.0608,0.04948,-0.0096714,,,,,
DATA,CPT_15207,2.75,2.7967,0.048647,-0.0096714,,,,,
DATA,CPT_15207,2.76,2.5365,0.047866,-0.0092401,,,,,
DATA,CPT_15207,2.77,2.3124,0.046982,-0.0081619,,,,,
DATA,CPT_15207,2.78,2.1083,0.045264,-0.0070837,,,,,
DATA,CPT_15207,2.79,1.7801,0.044015,-0.0070837,,,,,
DATA,CPT_15207,2.8,1.6721,0.04261,-0.0077306,,,,,
DATA,CPT_15207,2.81,1.62,0.039123,-0.0085932,,,,,
DATA,CPT_15207,2.82,1.604,0.036573,-0.0090245,,,,,
DATA,CPT_15207,2.83,1.588,0.033867,-0.0079463,,,,,
DATA,CPT_15207,2.84,1.552,0.030952,-0.0079463,,,,,
DATA,CPT_15207,2.85,1.512,0.027934,-0.0079463,,,,,
DATA,CPT_15207,2.86,1.484,0.025696,-0.0077306,,,,,
DATA,CPT_15207,2.87,1.4359,0.024239,-0.0072993,,,,,
DATA,CPT_15207,2.88,1.4279,0.02299,-0.0077306,,,,,
DATA,CPT_15207,2.89,1.4199,0.022105,-0.0079463,,,,,
DATA,CPT_15207,2.9,1.448,0.021637,-0.0083775,,,,,
DATA,CPT_15207,2.91,1.5,0.019763,-0.0072993,,,,,
DATA,CPT_15207,2.92,1.6,0.01815,-0.0081619,,,,,
DATA,CPT_15207,2.93,1.7601,0.014923,-0.0081619,,,,,
DATA,CPT_15207,2.94,1.9602,0.013882,-0.0077306,,,,,
DATA,CPT_15207,2.95,2.1963,0.013414,-0.012259,,,,,
DATA,CPT_15207,2.96,2.7886,0.013726,-0.018297,,,,,
DATA,CPT_15207,2.97,3.0448,0.014403,-0.029079,,,,,
DATA,CPT_15207,2.98,3.2849,0.015704,-0.038567,,,,,
DATA,CPT_15207,2.99,3.469,0.016485,-0.035764,,,,,
DATA,CPT_15207,3,3.6091,0.017109,-0.034901,,,,,
DATA,CPT_15207,3.01,3.7331,0.017681,-0.033392,,,,,
DATA,CPT_15207,3.02,3.8452,0.018254,-0.034685,,,,,
DATA,CPT_15207,3.03,3.9733,0.018826,-0.033392,,,,,
DATA,CPT_15207,3.04,4.1173,0.019503,-0.03296,,,,,
DATA,CPT_15207,3.05,4.3615,0.020336,-0.032745,,,,,
DATA,CPT_15207,3.06,4.4895,0.021949,-0.031666,,,,,
DATA,CPT_15207,3.07,4.6016,0.022157,-0.031666,,,,,
DATA,CPT_15207,3.08,4.7016,0.022938,-0.031882,,,,,
DATA,CPT_15207,3.09,4.8057,0.023458,-0.031235,,,,,
DATA,CPT_15207,3.1,4.9338,0.023979,-0.03102,,,,,
DATA,CPT_15207,3.11,5.0218,0.024759,-0.030804,,,,,
DATA,CPT_15207,3.12,5.1499,0.025592,-0.030373,,,,,
DATA,CPT_15207,3.13,5.366,0.026425,-0.030157,,,,,
DATA,CPT_15207,3.14,5.442,0.026997,-0.029294,,,,,
DATA,CPT_15207,3.15,5.5541,0.029131,-0.028648,,,,,
DATA,CPT_15207,3.16,5.6501,0.029703,-0.029079,,,,,
DATA,CPT_15207,3.17,5.7422,0.030328,-0.029079,,,,,
DATA,CPT_15207,3.18,5.8542,0.030744,-0.028648,,,,,
DATA,CPT_15207,3.19,5.9823,0.031473,-0.028216,,,,,
DATA,CPT_15207,3.2,6.1184,0.032097,-0.027569,,,,,
DATA,CPT_15207,3.21,6.2344,0.032358,-0.028216,,,,,
DATA,CPT_15207,3.22,6.5626,0.033294,-0.027785,,,,,
DATA,CPT_15207,3.23,6.7427,0.033971,-0.026491,,,,,
DATA,CPT_15207,3.24,6.9228,0.034595,-0.026491,,,,,
DATA,CPT_15207,3.25,7.0989,0.035844,-0.026922,,,,,
DATA,CPT_15207,3.26,7.259,0.036729,-0.02606,,,,,
DATA,CPT_15207,3.27,7.403,0.037302,-0.025629,,,,,
DATA,CPT_15207,3.28,7.5391,0.037874,-0.02606,,,,,
DATA,CPT_15207,3.29,7.6872,0.038863,-0.024982,,,,,
DATA,CPT_15207,3.3,7.8033,0.039904,-0.024766,,,,,
DATA,CPT_15207,3.31,7.9073,0.040736,-0.02455,,,,,
DATA,CPT_15207,3.32,8.0434,0.041621,-0.023688,,,,,
DATA,CPT_15207,3.33,8.0434,0.042402,-0.023472,,,,,
DATA,CPT_15207,3.34,8.0274,0.043703,-0.024119,,,,,
DATA,CPT_15207,3.35,8.0314,0.044275,-0.023688,,,,,
DATA,CPT_15207,3.36,8.0714,0.044744,-0.022825,,,,,
DATA,CPT_15207,3.37,8.1074,0.044796,-0.022825,,,,,
DATA,CPT_15207,3.38,8.1554,0.045212,-0.021963,,,,,
DATA,CPT_15207,3.39,8.2155,0.045785,-0.022178,,,,,
DATA,CPT_15207,3.4,8.2915,0.046097,-0.021747,,,,,
DATA,CPT_15207,3.41,8.4996,0.046461,-0.021316,,,,,
DATA,CPT_15207,3.42,8.6117,0.0449,-0.021316,,,,,
DATA,CPT_15207,3.43,8.7317,0.039123,-0.021316,,,,,
DATA,CPT_15207,3.44,8.8438,0.039904,-0.021316,,,,,
DATA,CPT_15207,3.45,8.9959,0.040945,-0.020669,,,,,
DATA,CPT_15207,3.46,9.16,0.041725,-0.019806,,,,,
DATA,CPT_15207,3.47,9.304,0.04261,-0.020022,,,,,
DATA,CPT_15207,3.48,9.4601,0.043651,-0.019591,,,,,
DATA,CPT_15207,3.49,4.0893,0.044431,-0.02606,,,,,
DATA,CPT_15207,3.5,9.8163,0.0449,-0.021747,,,,,
DATA,CPT_15207,3.51,10.036,0.04542,-0.018728,,,,,
DATA,CPT_15207,3.52,10.253,0.045576,-0.017434,,,,,
DATA,CPT_15207,3.53,10.425,0.045889,-0.017003,,,,,
DATA,CPT_15207,3.54,10.545,0.046669,-0.016787,,,,,
DATA,CPT_15207,3.55,10.673,0.048439,-0.016356,,,,,
DATA,CPT_15207,3.56,10.741,0.050104,-0.015278,,,,,
DATA,CPT_15207,3.57,10.821,0.051769,-0.015062,,,,,
DATA,CPT_15207,3.58,10.837,0.053071,-0.015062,,,,,
DATA,CPT_15207,3.59,10.861,0.055048,-0.015062,,,,,
DATA,CPT_15207,3.6,10.869,0.055985,-0.0142,,,,,
DATA,CPT_15207,3.61,10.853,0.05687,-0.013553,,,,,
DATA,CPT_15207,3.62,10.853,0.05791,-0.013337,,,,,
DATA,CPT_15207,3.63,10.841,0.058951,-0.013122,,,,,
DATA,CPT_15207,3.64,10.857,0.060252,-0.012043,,,,,
DATA,CPT_15207,3.65,10.941,0.062334,-0.011828,,,,,
DATA,CPT_15207,3.66,11.021,0.062646,-0.011612,,,,,
DATA,CPT_15207,3.67,11.133,0.063219,-0.012043,,,,,
DATA,CPT_15207,3.68,11.225,0.063583,-0.011181,,,,,
DATA,CPT_15207,3.69,11.369,0.064104,-0.011181,,,,,
DATA,CPT_15207,3.7,11.517,0.064468,-0.010965,,,,,
DATA,CPT_15207,3.71,11.621,0.06426,-0.010534,,,,,
DATA,CPT_15207,3.72,11.797,0.063999,-0.010318,,,,,
DATA,CPT_15207,3.73,11.841,0.062334,-0.010103,,,,,
DATA,CPT_15207,3.74,11.873,0.061606,-0.0090245,,,,,
DATA,CPT_15207,3.75,11.869,0.061085,-0.0088088,,,,,
DATA,CPT_15207,3.76,11.829,0.060773,-0.0088088,,,,,
DATA,CPT_15207,3.77,11.717,0.060304,-0.0090245,,,,,
DATA,CPT_15207,3.78,11.561,0.059524,-0.0088088,,,,,
DATA,CPT_15207,3.79,11.289,0.058535,-0.0085932,,,,,
DATA,CPT_15207,3.8,11.157,0.056401,-0.0083775,,,,,
DATA,CPT_15207,3.81,11.009,0.055933,-0.0083775,,,,,
DATA,CPT_15207,3.82,10.957,0.055725,-0.0079463,,,,,
DATA,CPT_15207,3.83,10.949,0.055673,-0.0072993,,,,,
DATA,CPT_15207,3.84,10.949,0.055308,-0.0072993,,,,,
DATA,CPT_15207,3.85,10.969,0.055204,-0.0070837,,,,,
DATA,CPT_15207,3.86,10.953,0.054944,-0.0070837,,,,,
DATA,CPT_15207,3.87,11.013,0.054267,-0.0070837,,,,,
DATA,CPT_15207,3.88,11.073,0.05203,-0.0064368,,,,,
DATA,CPT_15207,3.89,11.173,0.050729,-0.0060055,,,,,
DATA,CPT_15207,3.9,11.245,0.050052,-0.0062212,,,,,
DATA,CPT_15207,3.91,11.293,0.049584,-0.0053586,,,,,
DATA,CPT_15207,3.92,11.333,0.049323,-0.005143,,,,,
DATA,CPT_15207,3.93,11.377,0.04948,-0.0047117,,,,,
DATA,CPT_15207,3.94,11.273,0.05,-0.0047117,,,,,
DATA,CPT_15207,3.95,11.173,0.050937,-0.0040648,,,,,
DATA,CPT_15207,3.96,11.105,0.052862,-0.0036335,,,,,
DATA,CPT_15207,3.97,11.037,0.055464,-0.0038491,,,,,
DATA,CPT_15207,3.98,10.961,0.055412,-0.0040648,,,,,
DATA,CPT_15207,3.99,10.997,0.054007,-0.0032022,,,,,
DATA,CPT_15207,4,11.173,0.054007,-0.0019084,,,,,
DATA,CPT_15207,4.01,11.573,0.054528,-0.0016928,,,,,
DATA,CPT_15207,4.02,11.733,0.054007,-0.0010458,,,,,
DATA,CPT_15207,4.03,11.857,0.053487,-0.00039893,,,,,
DATA,CPT_15207,4.04,12.033,0.053643,0.00046362,,,,,
DATA,CPT_15207,4.05,12.081,0.05458,-0.0062212,,,,,
DATA,CPT_15207,4.06,12.101,0.056505,-0.0096714,,,,,
DATA,CPT_15207,4.07,12.097,0.058795,-0.0090245,,,,,
DATA,CPT_15207,4.08,12.142,0.060669,-0.0088088,,,,,
DATA,CPT_15207,4.09,12.214,0.063063,-0.0077306,,,,,
DATA,CPT_15207,4.1,12.29,0.065144,-0.0070837,,,,,
DATA,CPT_15207,4.11,12.354,0.067434,-0.0066524,,,,,
DATA,CPT_15207,4.12,12.362,0.069412,-0.0068681,,,,,
DATA,CPT_15207,4.13,12.398,0.071702,-0.0062212,,,,,
DATA,CPT_15207,4.14,12.498,0.075241,-0.0053586,,,,,
DATA,CPT_15207,4.15,12.538,0.077114,-0.0060055,,,,,
DATA,CPT_15207,4.16,12.55,0.078259,-0.0049273,,,,,
DATA,CPT_15207,4.17,12.53,0.079144,-0.0040648,,,,,
DATA,CPT_15207,4.18,12.474,0.079925,-0.0042804,,,,,
DATA,CPT_15207,4.19,12.398,0.080861,-0.0044961,,,,,
DATA,CPT_15207,4.2,12.326,0.081538,-0.0042804,,,,,
DATA,CPT_15207,4.21,12.154,0.082319,-0.0038491,,,,,
DATA,CPT_15207,4.22,12.069,0.083099,-0.0040648,,,,,
DATA,CPT_15207,4.23,12.009,0.084452,-0.0034179,,,,,
DATA,CPT_15207,4.24,11.937,0.084244,-0.0032022,,,,,
DATA,CPT_15207,4.25,11.885,0.083724,-0.0034179,,,,,
DATA,CPT_15207,4.26,11.805,0.082631,-0.0032022,,,,,
DATA,CPT_15207,4.27,11.701,0.081902,-0.0032022,,,,,
DATA,CPT_15207,4.28,11.481,0.081017,-0.0032022,,,,,
DATA,CPT_15207,4.29,11.441,0.079716,-0.0034179,,,,,
DATA,CPT_15207,4.3,11.421,0.07878,-0.0025553,,,,,
DATA,CPT_15207,4.31,11.405,0.077999,-0.0029866,,,,,
DATA,CPT_15207,4.32,11.433,0.077322,-0.0027709,,,,,
DATA,CPT_15207,4.33,11.437,0.076646,-0.0027709,,,,,
DATA,CPT_15207,4.34,11.445,0.076125,-0.0023397,,,,,
DATA,CPT_15207,4.35,11.393,0.075865,-0.0023397,,,,,
DATA,CPT_15207,4.36,11.373,0.075449,-0.0027709,,,,,
DATA,CPT_15207,4.37,11.365,0.074928,-0.0025553,,,,,
DATA,CPT_15207,4.38,11.341,0.07498,-0.0014771,,,,,
DATA,CPT_15207,4.39,11.281,0.075189,-0.0014771,,,,,
DATA,CPT_15207,4.4,11.265,0.075137,-0.0010458,,,,,
DATA,CPT_15207,4.41,11.217,0.074876,-0.0008302,,,,,
DATA,CPT_15207,4.42,11.189,0.074772,-0.0010458,,,,,
DATA,CPT_15207,4.43,11.113,0.074148,-0.0008302,,,,,
DATA,CPT_15207,4.44,11.073,0.0002472,-0.00061457,,,,,
DATA,CPT_15207,4.45,11.045,0.06655,-0.0008302,,,,,
DATA,CPT_15207,4.46,11.033,0.062594,-0.0008302,,,,,
DATA,CPT_15207,4.47,10.997,0.063323,-0.00018329,,,,,
DATA,CPT_15207,4.48,10.981,0.063843,0.00024799,,,,,
DATA,CPT_15207,4.49,10.965,0.06426,0.00024799,,,,,
DATA,CPT_15207,4.5,10.953,0.064884,-0.00061457,,,,,
DATA,CPT_15207,4.51,2.2204,0.064832,0.038632,,,,,
DATA,CPT_15207,4.52,10.693,0.065613,-0.012043,,,,,
DATA,CPT_15207,4.53,10.813,0.065665,-0.0088088,,,,,
DATA,CPT_15207,4.54,10.909,0.065613,-0.0057899,,,,,
DATA,CPT_15207,4.55,10.989,0.065717,-0.0062212,,,,,
DATA,CPT_15207,4.56,11.049,0.065405,-0.0044961,,,,,
DATA,CPT_15207,4.57,11.125,0.064572,-0.0038491,,,,,
DATA,CPT_15207,4.58,11.145,0.06426,-0.0042804,,,,,
DATA,CPT_15207,4.59,11.249,0.063895,-0.0040648,,,,,
DATA,CPT_15207,4.6,11.293,0.063687,-0.0032022,,,,,
DATA,CPT_15207,4.61,11.349,0.062959,-0.0032022,,,,,
DATA,CPT_15207,4.62,11.409,0.062438,-0.0027709,,,,,
DATA,CPT_15207,4.63,11.429,0.061501,-0.0025553,,,,,
DATA,CPT_15207,4.64,11.441,0.060461,-0.0019084,,,,,
DATA,CPT_15207,4.65,11.393,0.05916,-0.002124,,,,,
DATA,CPT_15207,4.66,11.237,0.057858,-0.002124,,,,,
DATA,CPT_15207,4.67,11.153,0.056141,-0.0012615,,,,,
DATA,CPT_15207,4.68,11.065,0.055725,-0.0010458,,,,,
DATA,CPT_15207,4.69,10.973,0.055204,-0.0010458,,,,,
DATA,CPT_15207,4.7,10.881,0.054632,-0.0010458,,,,,
DATA,CPT_15207,4.71,10.777,0.05484,-0.00039893,,,,,
DATA,CPT_15207,4.72,10.657,0.054996,-0.0014771,,,,,
DATA,CPT_15207,4.73,10.489,0.055464,-0.0010458,,,,,
DATA,CPT_15207,4.74,10.401,0.055569,-0.00039893,,,,,
DATA,CPT_15207,4.75,10.317,0.054736,0.000032348,,,,,
DATA,CPT_15207,4.76,10.273,0.054736,0.00046362,,,,,
DATA,CPT_15207,4.77,10.249,0.054996,0.00067926,,,,,
DATA,CPT_15207,4.78,10.329,0.055152,0.0013262,,,,,
DATA,CPT_15207,4.79,10.429,0.055204,0.0008949,,,,,
DATA,CPT_15207,4.8,10.589,0.055256,0.0015418,,,,,
DATA,CPT_15207,4.81,10.993,0.054736,0.0015418,,,,,
DATA,CPT_15207,4.82,11.113,0.054632,0.0019731,,,,,
DATA,CPT_15207,4.83,11.193,0.054788,0.0028356,,,,,
DATA,CPT_15207,4.84,11.221,0.05484,0.0034826,,,,,
DATA,CPT_15207,4.85,11.217,0.0551,0.0036982,,,,,
DATA,CPT_15207,4.86,11.193,0.055777,0.0032669,,,,,
DATA,CPT_15207,4.87,11.193,0.056453,0.0036982,,,,,
DATA,CPT_15207,4.88,11.117,0.057286,0.0034826,,,,,
DATA,CPT_15207,4.89,11.117,0.058171,0.0032669,,,,,
DATA,CPT_15207,4.9,11.093,0.059576,0.0041295,,,,,
DATA,CPT_15207,4.91,11.045,0.060044,0.0045607,,,,,
DATA,CPT_15207,4.92,10.965,0.060513,0.0032669,,,,,
DATA,CPT_15207,4.93,10.973,0.061189,0.0036982,,,,,
DATA,CPT_15207,4.94,10.977,0.061866,0.0043451,,,,,
DATA,CPT_15207,4.95,11.029,0.062438,0.0045607,,,,,
DATA,CPT_15207,4.96,11.029,0.063271,0.0045607,,,,,
DATA,CPT_15207,4.97,11.025,0.063375,0.004992,,,,,
DATA,CPT_15207,4.98,11.021,0.063687,0.0054233,,,,,
DATA,CPT_15207,4.99,11.005,0.064104,0.0054233,,,,,
DATA,CPT_15207,5,11.005,0.064728,0.0047764,,,,,
DATA,CPT_15207,5.01,10.985,0.065665,0.0058546,,,,,
DATA,CPT_15207,5.02,11.021,0.066237,0.0062859,,,,,
DATA,CPT_15207,5.03,11.089,0.06707,0.0065015,,,,,
DATA,CPT_15207,5.04,11.089,0.068839,0.0060702,,,,,
DATA,CPT_15207,5.05,11.105,0.069672,0.0071484,,,,,
DATA,CPT_15207,5.06,11.085,0.070297,0.0069328,,,,,
DATA,CPT_15207,5.07,11.041,0.070505,0.0071484,,,,,
DATA,CPT_15207,5.08,11.053,0.070453,0.0071484,,,,,
DATA,CPT_15207,5.09,11.053,0.071025,0.0071484,,,,,
DATA,CPT_15207,5.1,11.129,0.07217,0.0065015,,,,,
DATA,CPT_15207,5.11,11.205,0.072847,0.0060702,,,,,
DATA,CPT_15207,5.12,11.261,0.073159,0.0058546,,,,,
DATA,CPT_15207,5.13,11.309,0.073575,0.007364,,,,,
DATA,CPT_15207,5.14,11.281,0.073159,0.0071484,,,,,
DATA,CPT_15207,5.15,11.225,0.073055,0.0071484,,,,,
DATA,CPT_15207,5.16,11.149,0.072326,0.0069328,,,,,
DATA,CPT_15207,5.17,11.077,0.071962,0.0075797,,,,,
DATA,CPT_15207,5.18,10.957,0.071702,0.0075797,,,,,
DATA,CPT_15207,5.19,10.949,0.071806,0.007364,,,,,
DATA,CPT_15207,5.2,10.957,0.071858,0.0077953,,,,,
DATA,CPT_15207,5.21,10.981,0.07139,0.0077953,,,,,
DATA,CPT_15207,5.22,10.997,0.071077,0.0086579,,,,,
DATA,CPT_15207,5.23,10.993,0.070453,0.0082266,,,,,
DATA,CPT_15207,5.24,11.041,0.069828,0.007364,,,,,
DATA,CPT_15207,5.25,11.093,0.068996,0.0075797,,,,,
DATA,CPT_15207,5.26,11.137,0.068371,0.0077953,,,,,
DATA,CPT_15207,5.27,11.185,0.067538,0.0093048,,,,,
DATA,CPT_15207,5.28,11.261,0.066758,0.0099517,,,,,
DATA,CPT_15207,5.29,11.377,0.066133,0.010599,,,,,
DATA,CPT_15207,5.3,11.469,0.065769,0.0097361,,,,,
DATA,CPT_15207,5.31,11.597,0.065144,0.0095204,,,,,
DATA,CPT_15207,5.32,11.985,0.064988,0.0095204,,,,,
DATA,CPT_15207,5.33,12.19,0.065405,0.010599,,,,,
DATA,CPT_15207,5.34,12.434,0.065977,0.010599,,,,,
DATA,CPT_15207,5.35,12.694,0.065873,0.011246,,,,,
DATA,CPT_15207,5.36,12.95,0.06655,0.011892,,,,,
DATA,CPT_15207,5.37,13.182,0.067278,0.012755,,,,,
DATA,CPT_15207,5.38,13.414,0.068579,0.013618,,,,,
DATA,CPT_15207,5.39,13.55,0.071025,0.013402,,,,,
DATA,CPT_15207,5.4,13.634,0.073263,0.014696,,,,,
DATA,CPT_15207,5.41,13.746,0.074824,0.015343,,,,,
DATA,CPT_15207,5.42,13.778,0.076802,0.015558,,,,,
DATA,CPT_15207,5.43,13.874,0.078467,0.01599,,,,,
DATA,CPT_15207,5.44,13.982,0.080081,0.016421,,,,,
DATA,CPT_15207,5.45,13.978,0.080757,0.017068,,,,,
DATA,CPT_15207,5.46,14.014,0.00055946,0.017715,,,,,
DATA,CPT_15207,5.47,14.067,0.065509,0.017715,,,,,
DATA,CPT_15207,5.48,14.143,0.064884,0.017283,,,,,
DATA,CPT_15207,5.49,14.283,0.065613,0.017499,,,,,
DATA,CPT_15207,5.5,14.443,0.066341,0.017068,,,,,
DATA,CPT_15207,5.51,14.699,0.067434,0.017499,,,,,
DATA,CPT_15207,5.52,15.091,0.068111,0.017283,,,,,
DATA,CPT_15207,5.53,14.727,0.069412,0.00046362,,,,,
DATA,CPT_15207,5.54,15.087,0.070349,-0.0072993,,,,,
DATA,CPT_15207,5.55,15.247,0.072222,-0.0053586,,,,,
DATA,CPT_15207,5.56,15.375,0.073055,-0.0032022,,,,,
DATA,CPT_15207,5.57,15.439,0.074772,-0.0019084,,,,,
DATA,CPT_15207,5.58,15.539,0.077114,-0.00061457,,,,,
DATA,CPT_15207,5.59,15.711,0.081226,0.0011105,,,,,
DATA,CPT_15207,5.6,15.811,0.083255,0.0021887,,,,,
DATA,CPT_15207,5.61,15.875,0.084921,0.0030513,,,,,
DATA,CPT_15207,5.62,15.988,0.086222,0.004992,,,,,
DATA,CPT_15207,5.63,16.048,0.087939,0.0045607,,,,,
DATA,CPT_15207,5.64,16.1,0.088876,0.0054233,,,,,
DATA,CPT_15207,5.65,16.14,0.089969,0.0077953,,,,,
DATA,CPT_15207,5.66,16.132,0.09127,0.0086579,,,,,
DATA,CPT_15207,5.67,16.1,0.09205,0.0082266,,,,,
DATA,CPT_15207,5.68,16.064,0.093143,0.0084422,,,,,
DATA,CPT_15207,5.69,16.06,0.092987,0.0090891,,,,,
DATA,CPT_15207,5.7,16.016,0.093195,0.0093048,,,,,
DATA,CPT_15207,5.71,16.024,0.093039,0.0088735,,,,,
DATA,CPT_15207,5.72,16.028,0.092571,0.0099517,,,,,
DATA,CPT_15207,5.73,16.032,0.092259,0.010383,,,,,
DATA,CPT_15207,5.74,15.98,0.092259,0.010383,,,,,
DATA,CPT_15207,5.75,15.903,0.09205,0.01103,,,,,
DATA,CPT_15207,5.76,15.835,0.092571,0.010814,,,,,
DATA,CPT_15207,5.77,15.707,0.093924,0.010167,,,,,
DATA,CPT_15207,5.78,15.359,0.095017,0.010383,,,,,
DATA,CPT_15207,5.79,15.155,0.095537,0.010814,,,,,
DATA,CPT_15207,5.8,14.963,0.097255,0.012539,,,,,
DATA,CPT_15207,5.81,14.675,0.097879,0.012971,,,,,
DATA,CPT_15207,5.82,14.431,0.097671,0.012324,,,,,
DATA,CPT_15207,5.83,14.191,0.097931,0.012108,,,,,
DATA,CPT_15207,5.84,13.93,0.097879,0.012324,,,,,
DATA,CPT_15207,5.85,13.426,0.097775,0.011892,,,,,
DATA,CPT_15207,5.86,13.238,0.096266,0.010814,,,,,
DATA,CPT_15207,5.87,13.114,0.095329,0.01103,,,,,
DATA,CPT_15207,5.88,13.078,0.093508,0.011246,,,,,
DATA,CPT_15207,5.89,13.062,0.091426,0.01103,,,,,
DATA,CPT_15207,5.9,13.082,0.0895,0.011461,,,,,
DATA,CPT_15207,5.91,13.054,0.087315,0.011677,,,,,
DATA,CPT_15207,5.92,13.042,0.084244,0.013186,,,,,
DATA,CPT_15207,5.93,13.054,0.083255,0.013186,,,,,
DATA,CPT_15207,5.94,13.03,0.082631,0.014264,,,,,
DATA,CPT_15207,5.95,13.062,0.082371,0.015127,,,,,
DATA,CPT_15207,5.96,13.09,0.082058,0.014264,,,,,
