GROUP,PROJ
HEADING,PROJ_ID,PROJ_NAME,PROJ_LAT,PROJ_LON,PROJ_ELEV,PROJ_GEOL,PROJ_REM
UNIT,,,deg,deg,m,,
TYPE,ID,X,5DP,5DP,0DP,X,X
DATA,20,"Site 54",-43.392772,172.659937,2.5,"Beach sand or river sand dunes, active - Christchurch geology 2008",
" "
GROUP,MAPF
HEADING,PROJ_ID,MAPF_NAME,MAPF_DESC,FILE_NAME
UNIT,,,,
TYPE,ID,X,X,X
DATA,20,,,
" "
GROUP,LOCA
HEADING,LOCA_ID,LOCA_LAT,LOCA_LON,LOCA_TYPE,LOCA_GL,LOCA_FDEP,LOCA_STAR,LOCA_ENDD,LOCA_REM
UNIT,,deg,deg,,m,m,yyyy-mm-dd,yyyy-mm-dd,
DATA,CPT_1309,0.44,0.13,0,0,
DATA,CPT_1309,0.45,0.12,0,0,
DATA,CPT_1309,0.46,0.12,0,0,
DATA,CPT_1309,0.47,0.12,0,0,
DATA,CPT_1309,0.48,0.12,0,0,
DATA,CPT_1309,0.49,0.11,0,0,
DATA,CPT_1309,0.5,0.11,0,0,
DATA,CPT_1309,0.51,0.1,0,0,
DATA,CPT_1309,0.52,0.11,0,0,
DATA,CPT_1309,0.53,0.09,0,-0.001,
DATA,CPT_1309,0.54,0.09,0,-0.001,
DATA,CPT_1309,0.55,0.08,0,-0.001,
DATA,CPT_1309,0.56,0.08,0,-0.001,
DATA,CPT_1309,0.57,0.08,0,-0.001,
DATA,CPT_1309,0.58,0.07,0,-0.001,
DATA,CPT_1309,0.59,0.05,0,-0.001,
DATA,CPT_1309,0.6,0.05,0,-0.001,
DATA,CPT_1309,0.61,0.05,0,-0.001,
DATA,CPT_1309,0.62,0.05,0,-0.001,
DATA,CPT_1309,0.63,0.05,-0.001,-0.001,
DATA,CPT_1309,0.64,0.05,0,-0.001,
DATA,CPT_1309,0.65,0.06,0,-0.001,
DATA,CPT_1309,0.66,0.06,0,0,
DATA,CPT_1309,0.67,0.05,0,0,
DATA,CPT_1309,0.68,0.05,0,-0.001,
DATA,CPT_1309,0.69,0.04,0,-0.001,
DATA,CPT_1309,0.7,0.04,0,-0.001,
DATA,CPT_1309,0.71,0.04,0,-0.001,
DATA,CPT_1309,0.72,0.05,0,-0.001,
DATA,CPT_1309,0.73,0.05,0,-0.001,
DATA,CPT_1309,0.74,0.05,0,-0.001,
DATA,CPT_1309,0.75,0.05,0,-0.001,
DATA,CPT_1309,0.76,0.05,0.002,-0.001,
DATA,CPT_1309,0.77,0.05,0.001,-0.001,
DATA,CPT_1309,0.78,0.07,0.003,-0.001,
DATA,CPT_1309,0.79,0.13,0.003,0,
DATA,CPT_1309,0.8,0.35,0.004,0,
DATA,CPT_1309,0.81,0.53,0.005,0,
DATA,CPT_1309,0.82,3.46,0.005,0,
DATA,CPT_1309,0.83,7.03,0.006,0,
DATA,CPT_1309,0.84,5.99,0.007,0,
DATA,CPT_1309,0.85,6.8,0.01,0,
DATA,CPT_1309,0.86,6.67,0.012,-0.001,
DATA,CPT_1309,0.87,6.83,0.02,-0.001,
DATA,CPT_1309,0.88,6.94,0.022,-0.001,
DATA,CPT_1309,0.89,6.87,0.025,-0.001,
DATA,CPT_1309,0.9,6.83,0.023,-0.001,
DATA,CPT_1309,0.91,6.79,0.039,-0.001,
DATA,CPT_1309,0.92,5.87,0.045,-0.001,
DATA,CPT_1309,0.93,6.12,0.048,-0.001,
DATA,CPT_1309,0.94,4.77,0.051,0,
DATA,CPT_1309,0.95,3.71,0.051,-0.001,
DATA,CPT_1309,0.96,2.67,0.055,-0.001,
DATA,CPT_1309,0.97,2.45,0.058,-0.001,
DATA,CPT_1309,0.98,2.15,0.06,-0.001,
DATA,CPT_1309,0.99,2.01,0.059,-0.001,
DATA,CPT_1309,1,1.88,0.059,-0.001,
DATA,CPT_1309,1.01,1.87,0.053,-0.002,
DATA,CPT_1309,1.02,1.87,0.046,-0.002,
DATA,CPT_1309,1.03,1.76,0.04,-0.006,
DATA,CPT_1309,1.04,1.52,0.04,-0.005,
DATA,CPT_1309,1.05,1.39,0.027,-0.005,
DATA,CPT_1309,1.06,1.33,0.026,-0.004,
DATA,CPT_1309,1.07,1.14,0.024,0,
DATA,CPT_1309,1.08,1.04,0.022,-0.001,
DATA,CPT_1309,1.09,0.99,0.022,0.003,
DATA,CPT_1309,1.1,0.97,0.02,0.006,
DATA,CPT_1309,1.11,0.97,0.02,0.005,
DATA,CPT_1309,1.12,0.97,0.019,0.004,
DATA,CPT_1309,1.13,0.98,0.018,0.004,
DATA,CPT_1309,1.14,1,0.016,0.004,
DATA,CPT_1309,1.15,1.01,0.012,0.004,
DATA,CPT_1309,1.16,1.03,0.012,0.009,
DATA,CPT_1309,1.17,1.01,0.011,0.007,
DATA,CPT_1309,1.18,1.01,0.011,0.004,
DATA,CPT_1309,1.19,0.97,0.011,0.002,
DATA,CPT_1309,1.2,0.94,0.011,0.003,
DATA,CPT_1309,1.21,0.91,0.011,0.003,
DATA,CPT_1309,1.22,0.91,0.011,0.004,
DATA,CPT_1309,1.23,0.91,0.011,0.008,
DATA,CPT_1309,1.24,0.9,0.012,0.006,
DATA,CPT_1309,1.25,0.85,0.013,0.005,
DATA,CPT_1309,1.26,0.86,0.014,0.006,
DATA,CPT_1309,1.27,0.83,0.014,0.006,
DATA,CPT_1309,1.28,0.83,0.015,0.008,
DATA,CPT_1309,1.29,0.83,0.015,0.01,
DATA,CPT_1309,1.3,0.83,0.015,0.01,
DATA,CPT_1309,1.31,0.85,0.015,0.014,
DATA,CPT_1309,1.32,0.88,0.015,0.014,
DATA,CPT_1309,1.33,0.88,0.014,0.006,
DATA,CPT_1309,1.34,0.9,0.014,-0.002,
DATA,CPT_1309,1.35,0.9,0.013,-0.006,
DATA,CPT_1309,1.36,0.92,0.013,-0.007,
DATA,CPT_1309,1.37,0.91,0.011,-0.006,
DATA,CPT_1309,1.38,0.86,0.011,-0.006,
DATA,CPT_1309,1.39,0.81,0.011,-0.004,
DATA,CPT_1309,1.4,0.75,0.011,0,
DATA,CPT_1309,1.41,0.68,0.011,0.008,
DATA,CPT_1309,1.42,0.59,0.011,0.014,
DATA,CPT_1309,1.43,0.6,0.011,0.02,
DATA,CPT_1309,1.44,0.6,0.012,0.027,
DATA,CPT_1309,1.45,0.61,0.013,0.045,
DATA,CPT_1309,1.46,0.67,0.013,0.03,
DATA,CPT_1309,1.47,0.67,0.014,0.034,
DATA,CPT_1309,1.48,0.72,0.015,0.032,
DATA,CPT_1309,1.49,0.76,0.015,0.029,
DATA,CPT_1309,1.5,0.76,0.014,0.011,
DATA,CPT_1309,1.51,0.75,0.014,0.01,
DATA,CPT_1309,1.52,0.75,0.013,0.01,
DATA,CPT_1309,1.53,0.67,0.011,0.01,
DATA,CPT_1309,1.54,0.66,0.011,0.011,
DATA,CPT_1309,1.55,0.62,0.01,0.013,
DATA,CPT_1309,1.56,0.57,0.01,0.02,
DATA,CPT_1309,1.57,0.52,0.01,0.024,
DATA,CPT_1309,1.58,0.52,0.011,0.029,
DATA,CPT_1309,1.59,0.52,0.014,0.029,
DATA,CPT_1309,1.6,0.53,0.015,0.032,
DATA,CPT_1309,1.61,0.54,0.015,0.032,
DATA,CPT_1309,1.62,0.54,0.016,0.033,
DATA,CPT_1309,1.63,0.55,0.018,0.033,
DATA,CPT_1309,1.64,0.55,0.019,0.034,
DATA,CPT_1309,1.65,0.57,0.019,0.034,
DATA,CPT_1309,1.66,0.55,0.02,0.035,
DATA,CPT_1309,1.67,0.56,0.022,0.037,
DATA,CPT_1309,1.68,0.57,0.022,0.039,
DATA,CPT_1309,1.69,0.62,0.026,0.039,
DATA,CPT_1309,1.7,0.63,0.026,0.039,
DATA,CPT_1309,1.71,0.67,0.027,0.04,
DATA,CPT_1309,1.72,0.77,0.027,0.04,
DATA,CPT_1309,1.73,0.89,0.028,0.041,
DATA,CPT_1309,1.74,1.03,0.032,0.041,
DATA,CPT_1309,1.75,1.37,0.035,0.039,
DATA,CPT_1309,1.76,1.28,0.037,0.022,
DATA,CPT_1309,1.77,1.38,0.041,0.007,
DATA,CPT_1309,1.78,1.49,0.045,0.001,
DATA,CPT_1309,1.79,1.49,0.05,0.001,
DATA,CPT_1309,1.8,1.58,0.056,0.001,
DATA,CPT_1309,1.81,1.69,0.06,0.002,
DATA,CPT_1309,1.82,1.93,0.062,-0.001,
DATA,CPT_1309,1.83,2.06,0.064,-0.004,
DATA,CPT_1309,1.84,2.16,0.065,-0.005,
DATA,CPT_1309,1.85,2.39,0.066,-0.005,
DATA,CPT_1309,1.86,2.67,0.069,-0.006,
DATA,CPT_1309,1.87,2.93,0.073,-0.01,
DATA,CPT_1309,1.88,3.1,0.075,-0.015,
DATA,CPT_1309,1.89,3.23,0.078,-0.026,
DATA,CPT_1309,1.9,3.24,0.078,-0.032,
DATA,CPT_1309,1.91,3.06,0.078,-0.036,
DATA,CPT_1309,1.92,2.84,0.078,-0.037,
DATA,CPT_1309,1.93,2.79,0.077,-0.037,
DATA,CPT_1309,1.94,2.77,0.076,-0.037,
DATA,CPT_1309,1.95,2.81,0.076,-0.037,
DATA,CPT_1309,1.96,2.85,0.075,-0.036,
DATA,CPT_1309,1.97,3.03,0.073,-0.038,
DATA,CPT_1309,1.98,3.16,0.073,-0.039,
DATA,CPT_1309,1.99,3.13,0.072,-0.045,
DATA,CPT_1309,2,3.08,0.071,-0.05,
DATA,CPT_1309,2.01,3.04,0.07,-0.054,
DATA,CPT_1309,2.02,2.94,0.07,-0.057,
DATA,CPT_1309,2.03,2.82,0.069,-0.059,
DATA,CPT_1309,2.04,2.78,0.069,-0.062,
DATA,CPT_1309,2.05,2.77,0.06,-0.063,
DATA,CPT_1309,2.06,2.78,0.056,-0.063,
DATA,CPT_1309,2.07,2.78,0.053,-0.063,
DATA,CPT_1309,2.08,2.96,0.047,-0.063,
DATA,CPT_1309,2.09,3.26,0.039,-0.063,
DATA,CPT_1309,2.1,3.52,0.033,-0.064,
DATA,CPT_1309,2.11,3.66,0.029,-0.064,
DATA,CPT_1309,2.12,3.72,0.03,-0.065,
DATA,CPT_1309,2.13,3.81,0.029,-0.065,
DATA,CPT_1309,2.14,3.9,0.029,-0.066,
DATA,CPT_1309,2.15,3.91,0.028,-0.066,
DATA,CPT_1309,2.16,3.93,0.028,-0.066,
DATA,CPT_1309,2.17,3.96,0.027,-0.065,
DATA,CPT_1309,2.18,4.07,0.026,-0.065,
DATA,CPT_1309,2.19,4.18,0.025,-0.064,
DATA,CPT_1309,2.2,4.27,0.025,-0.062,
DATA,CPT_1309,2.21,4.35,0.024,-0.062,
DATA,CPT_1309,2.22,4.39,0.024,-0.06,
DATA,CPT_1309,2.23,4.41,0.025,-0.06,
DATA,CPT_1309,2.24,4.4,0.025,-0.06,
DATA,CPT_1309,2.25,4.38,0.026,-0.06,
DATA,CPT_1309,2.26,4.28,0.026,-0.06,
DATA,CPT_1309,2.27,4.22,0.026,-0.059,
DATA,CPT_1309,2.28,4.15,0.027,-0.059,
DATA,CPT_1309,2.29,4.04,0.027,-0.059,
DATA,CPT_1309,2.3,3.98,0.027,-0.059,
DATA,CPT_1309,2.31,3.92,0.028,-0.058,
DATA,CPT_1309,2.32,3.87,0.029,-0.058,
DATA,CPT_1309,2.33,3.82,0.029,-0.058,
DATA,CPT_1309,2.34,3.76,0.029,-0.058,
DATA,CPT_1309,2.35,3.66,0.029,-0.057,
DATA,CPT_1309,2.36,3.54,0.029,-0.057,
DATA,CPT_1309,2.37,3.43,0.029,-0.057,
DATA,CPT_1309,2.38,3.38,0.028,-0.057,
DATA,CPT_1309,2.39,3.31,0.028,-0.056,
DATA,CPT_1309,2.4,3.2,0.028,-0.057,
DATA,CPT_1309,2.41,3.11,0.028,-0.057,
DATA,CPT_1309,2.42,2.99,0.028,-0.057,
DATA,CPT_1309,2.43,2.91,0.028,-0.056,
DATA,CPT_1309,2.44,2.78,0.027,-0.057,
DATA,CPT_1309,2.45,2.68,0.027,-0.057,
DATA,CPT_1309,2.46,2.64,0.027,-0.056,
DATA,CPT_1309,2.47,2.59,0.027,-0.056,
DATA,CPT_1309,2.48,2.59,0.026,-0.056,
DATA,CPT_1309,2.49,2.59,0.026,-0.056,
DATA,CPT_1309,2.5,2.59,0.021,-0.055,
DATA,CPT_1309,2.51,2.59,0.021,-0.055,
DATA,CPT_1309,2.52,2.6,0.02,-0.055,
DATA,CPT_1309,2.53,2.59,0.02,-0.055,
DATA,CPT_1309,2.54,2.54,0.021,-0.052,
DATA,CPT_1309,2.55,2.5,0.021,-0.049,
DATA,CPT_1309,2.56,2.48,0.021,-0.051,
DATA,CPT_1309,2.57,2.47,0.021,-0.052,
DATA,CPT_1309,2.58,2.47,0.02,-0.052,
DATA,CPT_1309,2.59,2.41,0.02,-0.052,
DATA,CPT_1309,2.6,2.37,0.02,-0.051,
DATA,CPT_1309,2.61,2.36,0.019,-0.05,
DATA,CPT_1309,2.62,2.36,0.018,-0.05,
DATA,CPT_1309,2.63,2.32,0.018,-0.05,
DATA,CPT_1309,2.64,2.25,0.018,-0.05,
DATA,CPT_1309,2.65,2.17,0.018,-0.05,
DATA,CPT_1309,2.66,2.07,0.019,-0.05,
DATA,CPT_1309,2.67,2.07,0.019,-0.05,
DATA,CPT_1309,2.68,1.86,0.019,-0.05,
DATA,CPT_1309,2.69,1.75,0.019,-0.05,
DATA,CPT_1309,2.7,1.64,0.019,-0.05,
DATA,CPT_1309,2.71,1.56,0.018,-0.049,
DATA,CPT_1309,2.72,1.48,0.018,-0.049,
DATA,CPT_1309,2.73,1.42,0.018,-0.049,
DATA,CPT_1309,2.74,1.33,0.018,-0.048,
DATA,CPT_1309,2.75,1.23,0.018,-0.049,
DATA,CPT_1309,2.76,1.16,0.018,-0.048,
DATA,CPT_1309,2.77,1.12,0.018,-0.048,
DATA,CPT_1309,2.78,1.08,0.019,-0.048,
DATA,CPT_1309,2.79,1.02,0.019,-0.048,
DATA,CPT_1309,2.8,1.01,0.018,-0.048,
DATA,CPT_1309,2.81,1.01,0.018,-0.048,
DATA,CPT_1309,2.82,1.01,0.016,-0.048,
DATA,CPT_1309,2.83,1.01,0.014,-0.048,
DATA,CPT_1309,2.84,1.1,0.011,-0.048,
DATA,CPT_1309,2.85,1.29,0.009,-0.047,
DATA,CPT_1309,2.86,1.46,0.009,-0.046,
DATA,CPT_1309,2.87,1.54,0.01,-0.047,
DATA,CPT_1309,2.88,1.5,0.01,-0.047,
DATA,CPT_1309,2.89,1.43,0.011,-0.048,
DATA,CPT_1309,2.9,1.33,0.012,-0.048,
DATA,CPT_1309,2.91,1.23,0.012,-0.048,
DATA,CPT_1309,2.92,1.14,0.012,-0.048,
DATA,CPT_1309,2.93,1.11,0.012,-0.048,
DATA,CPT_1309,2.94,1.1,0.011,-0.048,
DATA,CPT_1309,2.95,1.1,0.011,-0.048,
DATA,CPT_1309,2.96,1.14,0.011,-0.048,
DATA,CPT_1309,2.97,1.18,0.01,-0.048,
DATA,CPT_1309,2.98,1.27,0.01,-0.047,
DATA,CPT_1309,2.99,1.29,0.01,-0.047,
DATA,CPT_1309,3,1.29,0.01,-0.048,
DATA,CPT_1309,3.01,1.25,0.01,-0.048,
DATA,CPT_1309,3.02,1.24,0.01,-0.048,
DATA,CPT_1309,3.03,1.21,0.01,-0.048,
DATA,CPT_1309,3.04,1.15,0.01,-0.048,
DATA,CPT_1309,3.05,1.08,0.01,-0.048,
DATA,CPT_1309,3.06,1.05,0.01,-0.048,
DATA,CPT_1309,3.07,0.99,0.01,-0.048,
DATA,CPT_1309,3.08,0.96,0.01,-0.047,
DATA,CPT_1309,3.09,0.91,0.01,-0.047,
DATA,CPT_1309,3.1,0.88,0.011,-0.047,
DATA,CPT_1309,3.11,0.81,0.011,-0.046,
DATA,CPT_1309,3.12,0.81,0.011,-0.046,
DATA,CPT_1309,3.13,0.78,0.01,-0.046,
DATA,CPT_1309,3.14,0.78,0.01,-0.046,
DATA,CPT_1309,3.15,0.78,0.011,-0.046,
DATA,CPT_1309,3.16,0.78,0.011,-0.046,
DATA,CPT_1309,3.17,0.78,0.011,-0.046,
DATA,CPT_1309,3.18,0.81,0.011,-0.046,
DATA,CPT_1309,3.19,0.82,0.011,-0.046,
DATA,CPT_1309,3.2,0.82,0.01,-0.046,
DATA,CPT_1309,3.21,0.84,0.01,-0.046,
DATA,CPT_1309,3.22,0.86,0.009,-0.045,
DATA,CPT_1309,3.23,0.9,0.008,-0.045,
DATA,CPT_1309,3.24,0.98,0.007,-0.045,
DATA,CPT_1309,3.25,1.07,0.007,-0.045,
DATA,CPT_1309,3.26,1.15,0.007,-0.045,
DATA,CPT_1309,3.27,1.19,0.007,-0.045,
DATA,CPT_1309,3.28,1.18,0.008,-0.045,
DATA,CPT_1309,3.29,1.16,0.008,-0.045,
DATA,CPT_1309,3.3,1.11,0.01,-0.045,
DATA,CPT_1309,3.31,1.07,0.011,-0.045,
DATA,CPT_1309,3.32,1.04,0.011,-0.045,
DATA,CPT_1309,3.33,0.99,0.011,-0.045,
DATA,CPT_1309,3.34,0.95,0.011,-0.044,
DATA,CPT_1309,3.35,0.92,0.011,-0.045,
DATA,CPT_1309,3.36,0.91,0.011,-0.044,
DATA,CPT_1309,3.37,0.91,0.01,-0.044,
DATA,CPT_1309,3.38,0.9,0.01,-0.044,
DATA,CPT_1309,3.39,0.89,0.01,-0.044,
DATA,CPT_1309,3.4,0.9,0.01,-0.043,
DATA,CPT_1309,3.41,0.86,0.01,-0.044,
DATA,CPT_1309,3.42,0.85,0.01,-0.044,
DATA,CPT_1309,3.43,0.84,0.01,-0.043,
DATA,CPT_1309,3.44,0.84,0.01,-0.043,
DATA,CPT_1309,3.45,0.84,0.01,-0.039,
DATA,CPT_1309,3.46,0.85,0.01,-0.039,
DATA,CPT_1309,3.47,0.84,0.011,-0.039,
DATA,CPT_1309,3.48,0.84,0.011,-0.039,
DATA,CPT_1309,3.49,0.84,0.012,-0.039,
DATA,CPT_1309,3.5,0.84,0.012,-0.039,
DATA,CPT_1309,3.51,0.85,0.012,-0.039,
DATA,CPT_1309,3.52,0.85,0.012,-0.039,
DATA,CPT_1309,3.53,0.94,0.012,-0.039,
DATA,CPT_1309,3.54,0.94,0.011,-0.039,
DATA,CPT_1309,3.55,0.97,0.011,-0.039,
DATA,CPT_1309,3.56,0.97,0.011,-0.039,
DATA,CPT_1309,3.57,0.94,0.011,-0.039,
DATA,CPT_1309,3.58,0.91,0.011,-0.039,
DATA,CPT_1309,3.59,0.83,0.011,-0.039,
DATA,CPT_1309,3.6,0.79,0.011,-0.039,
DATA,CPT_1309,3.61,0.74,0.012,-0.039,
DATA,CPT_1309,3.62,0.68,0.012,-0.039,
DATA,CPT_1309,3.63,0.66,0.012,-0.039,
DATA,CPT_1309,3.64,0.66,0.012,-0.039,
DATA,CPT_1309,3.65,0.66,0.012,-0.038,
DATA,CPT_1309,3.66,0.66,0.012,-0.038,
DATA,CPT_1309,3.67,0.66,0.012,-0.038,
DATA,CPT_1309,3.68,0.69,0.012,-0.038,
DATA,CPT_1309,3.69,0.69,0.012,-0.038,
DATA,CPT_1309,3.7,0.69,0.012,-0.038,
DATA,CPT_1309,3.71,0.68,0.012,-0.038,
DATA,CPT_1309,3.72,0.65,0.012,-0.038,
DATA,CPT_1309,3.73,0.63,0.011,-0.038,
DATA,CPT_1309,3.74,0.6,0.011,-0.038,
DATA,CPT_1309,3.75,0.58,0.011,-0.037,
DATA,CPT_1309,3.76,0.57,0.011,-0.037,
DATA,CPT_1309,3.77,0.57,0.01,-0.037,
DATA,CPT_1309,3.78,0.55,0.01,-0.037,
DATA,CPT_1309,3.79,0.53,0.01,-0.037,
DATA,CPT_1309,3.8,0.48,0.01,-0.036,
DATA,CPT_1309,3.81,0.48,0.01,-0.036,
DATA,CPT_1309,3.82,0.47,0.01,-0.036,
