GROUP,PROJ
HEADING,PROJ_ID,PROJ_NAME,PROJ_LAT,PROJ_LON,PROJ_ELEV,PROJ_GEOL,PROJ_REM
UNIT,,,deg,deg,m,,
TYPE,ID,X,5DP,5DP,0DP,X,X
DATA,3,"Urayasu Sea Front",35.638,139.934,,Fill,
" "
GROUP,MAPF
HEADING,PROJ_ID,MAPF_NAME,MAPF_DESC,FILE_NAME
UNIT,,,,
TYPE,ID,X,X,X
DATA,3,"Site Plan","Site plan showing lateral vector displacement of sea wall",URY_siteplan.png
" "
GROUP,LOCA
HEADING,LOCA_ID,LOCA_LAT,LOCA_LON,LOCA_TYPE,LOCA_GL,LOCA_FDEP,LOCA_STAR,LOCA_ENDD,LOCA_REM
DATA,CPT01,0.84,10.6697,0.2402,2.2511,
DATA,CPT01,0.87,12.233,0.2392,1.955,
DATA,CPT01,0.89,15.8797,0.2737,1.7238,
DATA,CPT01,0.91,18.7396,0.239,1.2753,
DATA,CPT01,0.94,19.9299,0.2116,1.0618,
DATA,CPT01,0.96,12.725,0.1998,1.5701,
DATA,CPT01,0.99,11.7134,0.2031,1.7336,
DATA,CPT01,1.01,12.7117,0.2626,2.0659,
DATA,CPT01,1.04,14.1832,0.1223,0.8621,
DATA,CPT01,1.06,16.9224,0.119,0.7034,
DATA,CPT01,1.09,15.0445,0.1163,0.773,
DATA,CPT01,1.11,13.5277,0.1454,1.0748,
DATA,CPT01,1.14,11.7164,0.2174,1.8558,
DATA,CPT01,1.16,11.0267,0.1728,1.5668,
DATA,CPT01,1.19,9.5614,0.1545,1.6155,
DATA,CPT01,1.21,7.7194,0.1331,1.7238,
DATA,CPT01,1.24,8.8912,0.1432,1.6101,
DATA,CPT01,1.26,8.9713,0.1057,1.1781,
DATA,CPT01,1.29,7.2003,0.0739,1.0258,
DATA,CPT01,1.31,7.104,0.167,2.3501,
DATA,CPT01,1.33,6.1373,0.015,0.2442,
DATA,CPT01,1.36,5.1275,0.0954,1.8609,
DATA,CPT01,1.39,2.7914,0.1064,3.8106,
DATA,CPT01,1.41,2.9307,0.0881,3.0047,
DATA,CPT01,1.41,0.5611,0.0881,15.6947,
DATA,CPT01,1.42,3.2829,0.1129,3.4381,
DATA,CPT01,1.45,2.7078,0.0567,2.0954,
DATA,CPT01,1.47,2.5479,0.0573,2.2474,
DATA,CPT01,1.5,1.5702,0.0545,3.4721,
DATA,CPT01,1.52,1.478,0.0545,3.6887,
DATA,CPT01,1.55,1.5349,0.0499,3.2511,
DATA,CPT01,1.58,1.5708,0.0383,2.4357,
DATA,CPT01,1.6,2.3865,0.0244,1.0224,
DATA,CPT01,1.62,3.4078,0.0318,0.932,
DATA,CPT01,1.64,6.3593,0.0745,1.1721,
DATA,CPT01,1.67,10.2867,0.1093,1.0623,
DATA,CPT01,1.69,13.0489,0.1444,1.1063,
DATA,CPT01,1.72,12.108,0.1618,1.3364,
DATA,CPT01,1.74,11.5117,0.1704,1.48,
DATA,CPT01,1.77,10.7322,0.1796,1.6736,
DATA,CPT01,1.79,11.3059,0.1697,1.5009,
DATA,CPT01,1.82,11.8671,0.1635,1.378,
DATA,CPT01,1.84,12.2555,0.1557,1.27,
DATA,CPT01,1.87,12.1007,0.1634,1.3499,
DATA,CPT01,1.89,11.6631,0.155,1.3287,
DATA,CPT01,1.91,11.7196,0.1682,1.4348,
DATA,CPT01,1.93,11.4743,0.2121,1.8487,
DATA,CPT01,1.96,11.8141,0.2068,1.7506,
DATA,CPT01,1.99,10.9316,0.2111,1.9311,
DATA,CPT01,2.01,10.1615,0.1812,1.7827,
DATA,CPT01,2.03,10.0891,0.1634,1.6191,
DATA,CPT01,2.06,9.6801,0.1161,1.1996,
DATA,CPT01,2.08,9.6106,0.1019,1.0605,
DATA,CPT01,2.11,9.2914,0.1098,1.1816,
DATA,CPT01,2.14,9.5658,0.1223,1.2783,
DATA,CPT01,2.16,8.9589,0.1175,1.3114,
DATA,CPT01,2.18,8.1768,0.1237,1.5122,
DATA,CPT01,2.21,7.6901,0.116,1.5078,
DATA,CPT01,2.23,7.481,0.1149,1.5363,
DATA,CPT01,2.26,6.6894,0.1089,1.6285,
DATA,CPT01,2.28,6.6714,0.0908,1.361,
DATA,CPT01,2.31,6.5719,0.0826,1.2566,
DATA,CPT01,2.33,5.887,0.0585,0.993,
DATA,CPT01,2.35,6.0233,0.0585,0.9706,
DATA,CPT01,2.38,6.0218,0.0556,0.9225,
DATA,CPT01,2.41,6.0313,0.0381,0.6315,
DATA,CPT01,2.44,6.4962,0.0465,0.7155,
DATA,CPT01,2.46,6.9052,0.0496,0.7177,
DATA,CPT01,2.49,5.3024,0.0571,1.0767,
DATA,CPT01,2.51,4.82,0.0603,1.2519,
DATA,CPT01,2.54,4.5256,0.0578,1.2765,
DATA,CPT01,2.56,4.2067,0.0535,1.2716,
DATA,CPT01,2.59,4.0256,0.0475,1.1799,
DATA,CPT01,2.61,3.8451,0.046,1.1953,
DATA,CPT01,2.64,3.775,0.1014,2.6864,
DATA,CPT01,2.66,3.9599,0.1356,3.4251,
DATA,CPT01,2.69,4.374,0.1339,3.0617,
DATA,CPT01,2.71,4.3041,0.1115,2.5905,
DATA,CPT01,2.74,4.5956,0.0706,1.5365,
DATA,CPT01,2.76,4.8801,0.0275,0.5631,
DATA,CPT01,2.79,5.7753,0.0395,0.6833,
DATA,CPT01,2.81,6.644,0.0494,0.7434,
DATA,CPT01,2.84,5.1596,0.0475,0.9206,
DATA,CPT01,2.86,3.6846,0.0487,1.3217,
DATA,CPT01,2.89,3.8948,0.0566,1.4524,
DATA,CPT01,2.91,3.9293,0.0667,1.6967,
DATA,CPT01,2.94,3.8748,0.04,1.0315,
DATA,CPT01,2.96,3.6687,0.0366,0.9963,
DATA,CPT01,2.99,3.5559,0.0359,1.0087,
DATA,CPT01,3.01,3.4187,0.0345,1.0092,
DATA,CPT01,3.04,3.3851,0.0326,0.9636,
DATA,CPT01,3.06,3.3406,0.0306,0.9148,
DATA,CPT01,3.09,3.2138,0.0295,0.9192,
DATA,CPT01,3.11,3.2043,0.029,0.9057,
DATA,CPT01,3.14,3.1707,0.029,0.9152,
DATA,CPT01,3.16,3.207,0.033,1.0278,
DATA,CPT01,3.19,3.275,0.049,1.4974,
DATA,CPT01,3.21,3.2835,0.0477,1.4518,
