GROUP,SCPT
HEADING,LOCA_ID,SCPT_DPTH,SCPT_RES,SCPT_FRES,SCPT_PWP2,SCPT_REM
UNIT,,m,MPa,MPa,MPa,
TYPE,ID,3DP,4DP,4DP,4DP,X
DATA,CPT02,2.427,16.74931,0.16684,0.996100735,
DATA,CPT02,2.449,18.18627,0.19698,1.083124797,
DATA,CPT02,2.463,16.16305,0.22319,1.380865616,
DATA,CPT02,2.486,19.34734,0.23655,1.222648695,
DATA,CPT02,2.51,19.05996,0.25162,1.320149675,
DATA,CPT02,2.534,17.91039,0.25265,1.410633716,
DATA,CPT02,2.558,16.63436,0.25111,1.509586182,
DATA,CPT02,2.583,15.19741,0.25694,1.69068282,
DATA,CPT02,2.607,14.54211,0.24991,1.718526404,
DATA,CPT02,2.631,13.73745,0.22096,1.608449894,
DATA,CPT02,2.656,12.4384,0.20127,1.618134165,
DATA,CPT02,2.68,11.44975,0.18842,1.64562545,
DATA,CPT02,2.704,10.26572,0.1706,1.661841546,
DATA,CPT02,2.729,9.08163,0.16273,1.79185895,
DATA,CPT02,2.753,8.11599,0.15879,1.956508078,
DATA,CPT02,2.777,7.24234,0.1456,2.010399954,
DATA,CPT02,2.801,6.09277,0.13172,2.161906653,
DATA,CPT02,2.825,5.34553,0.11853,2.21736666,
DATA,CPT02,2.849,4.74776,0.09952,2.096146393,
DATA,CPT02,2.873,4.13848,0.0764,1.846088419,
DATA,CPT02,2.898,3.58668,0.06389,1.781313081,
DATA,CPT02,2.922,3.0694,0.05464,1.780152473,
DATA,CPT02,2.947,2.56357,0.04608,1.797493339,
DATA,CPT02,2.971,2.09225,0.03888,1.858286534,
DATA,CPT02,2.995,1.6554,0.03323,2.00736982,
DATA,CPT02,3.02,1.52895,0.02758,1.803852317,
DATA,CPT02,3.044,1.6439,0.0209,1.271366871,
DATA,CPT02,3.068,1.8738,0.01576,0.841071619,
DATA,CPT02,3.092,2.20721,0.0185,0.838162205,
DATA,CPT02,3.116,2.63255,0.01918,0.728571157,
DATA,CPT02,3.14,3.66717,0.02295,0.625823182,
DATA,CPT02,3.165,4.95465,0.02724,0.549786564,
DATA,CPT02,3.188,5.92034,0.03494,0.590168808,
