GROUP,LOCA
HEADING,LOCA_ID,LOCA_LAT,LOCA_LON,LOCA_TYPE,LOCA_GL,LOCA_FDEP,LOCA_STAR,LOCA_ENDD,LOCA_REM
UNIT,,deg,deg,,m,m,yyyy-mm-dd,yyyy-mm-dd,
TYPE,ID,5DP,5DP,PA,2DP,2DP,DT,DT,X
DATA,SASW04,35.640294,139.938279,GPVS,,21,2015-07-13,2015-07-13,
" "
GROUP,GPVS
HEADING,LOCA_ID,LOCA_ID2,LOCA_ID3,GPVS_TYPE,GPVS_CONF,GPVS_CREW,GPVS_REM
UNIT,,,,,,,
TYPE,ID,ID,ID,X,X,X,X
DATA,SASW04,,,GSWD,,"R Kayen",
" "
GROUP,LOCF
HEADING,LOCA_ID,LOCF_NAME,LOCF_DESC,FILE_NAME
UNIT,,,,
TYPE,ID,X,X,X
DATA,SASW04,1009UR,"Original report","1009UR URAYASU.xlsx"
" "
GROUP,GSWD
HEADING,LOCA_ID,GSWD_WVLN,GSWD_FREQ,GSWD_PHVL,GPVS_REM
UNIT,,m,HZ,m/s,
TYPE,ID,2DP,3DP,2DP,X
DATA,SASW04,4.19,,145,
DATA,SASW04,4.21,,145,
DATA,SASW04,4.23,,145,
DATA,SASW04,4.25,,145,
DATA,SASW04,4.27,,146,
DATA,SASW04,4.29,,147,
DATA,SASW04,4.3,,148,
DATA,SASW04,4.32,,149,
DATA,SASW04,4.34,,150,
DATA,SASW04,4.36,,151,
DATA,SASW04,4.41,,151,
DATA,SASW04,4.43,,151,
DATA,SASW04,4.45,,150,
DATA,SASW04,4.5,,148,
DATA,SASW04,4.55,,146,
DATA,SASW04,4.6,,144,
DATA,SASW04,4.66,,143,
DATA,SASW04,4.71,,143,
DATA,SASW04,4.76,,143,
DATA,SASW04,4.82,,144,
DATA,SASW04,4.88,,145,
DATA,SASW04,4.93,,146,
DATA,SASW04,4.99,,148,
DATA,SASW04,5.04,,149,
DATA,SASW04,5.09,,150,
DATA,SASW04,5.15,,151,
DATA,SASW04,5.2,,153,
DATA,SASW04,5.26,,154,
DATA,SASW04,5.32,,155,
DATA,SASW04,5.38,,156,
DATA,SASW04,5.44,,157,
DATA,SASW04,5.5,,158,
DATA,SASW04,5.56,,159,
DATA,SASW04,5.6,,160,
DATA,SASW04,5.63,,160,
DATA,SASW04,5.66,,161,
DATA,SASW04,5.69,,161,
DATA,SASW04,5.71,,162,
DATA,SASW04,5.74,,162,
DATA,SASW04,5.77,,162,
DATA,SASW04,5.8,,162,
DATA,SASW04,5.83,,163,
DATA,SASW04,5.86,,163,
DATA,SASW04,5.89,,163,
DATA,SASW04,5.92,,164,
DATA,SASW04,5.96,,164,
DATA,SASW04,5.99,,164,
DATA,SASW04,6.02,,165,
DATA,SASW04,6.05,,165,
DATA,SASW04,6.09,,165,
DATA,SASW04,6.12,,166,
DATA,SASW04,6.16,,166,
DATA,SASW04,6.19,,166,
DATA,SASW04,6.22,,166,
DATA,SASW04,6.26,,167,
DATA,SASW04,6.28,,167,
DATA,SASW04,6.3,,167,
DATA,SASW04,6.34,,167,
DATA,SASW04,6.34,,167,
DATA,SASW04,6.39,,168,
DATA,SASW04,6.41,,168,
DATA,SASW04,6.43,,168,
DATA,SASW04,6.47,,169,
DATA,SASW04,6.48,,169,
DATA,SASW04,6.52,,169,
DATA,SASW04,6.54,,170,
DATA,SASW04,6.57,,170,
DATA,SASW04,6.6,,170,
DATA,SASW04,6.62,,171,
DATA,SASW04,6.67,,171,
DATA,SASW04,6.67,,171,
DATA,SASW04,6.72,,172,
DATA,SASW04,6.74,,172,
DATA,SASW04,6.77,,172,
DATA,SASW04,6.81,,172,
DATA,SASW04,6.82,,173,
DATA,SASW04,6.88,,173,
DATA,SASW04,6.88,,174,
DATA,SASW04,6.95,,175,
DATA,SASW04,6.96,,176,
DATA,SASW04,7.01,,177,
DATA,SASW04,7.03,,179,
DATA,SASW04,7.04,,180,
DATA,SASW04,7.06,,181,
DATA,SASW04,7.07,,182,
DATA,SASW04,7.09,,182,
DATA,SASW04,7.11,,182,
DATA,SASW04,7.11,,183,
DATA,SASW04,7.14,,183,
DATA,SASW04,7.15,,183,
DATA,SASW04,7.16,,184,
DATA,SASW04,7.19,,185,
DATA,SASW04,7.21,,185,
DATA,SASW04,7.21,,186,
DATA,SASW04,7.21,,186,
DATA,SASW04,7.26,,185,
DATA,SASW04,7.27,,185,
DATA,SASW04,7.27,,184,
DATA,SASW04,7.27,,183,
DATA,SASW04,7.33,,182,
DATA,SASW04,7.34,,181,
DATA,SASW04,7.35,,181,
DATA,SASW04,7.37,,180,
DATA,SASW04,7.39,,180,
DATA,SASW04,7.41,,180,
DATA,SASW04,7.42,,180,
DATA,SASW04,7.43,,181,
DATA,SASW04,7.45,,181,
DATA,SASW04,7.48,,181,
DATA,SASW04,7.49,,182,
DATA,SASW04,7.51,,182,
DATA,SASW04,7.53,,182,
DATA,SASW04,7.54,,183,
DATA,SASW04,7.55,,183,
DATA,SASW04,7.55,,183,
DATA,SASW04,7.57,,183,
DATA,SASW04,7.58,,183,
DATA,SASW04,7.58,,183,
DATA,SASW04,7.59,,183,
DATA,SASW04,7.6,,183,
DATA,SASW04,7.61,,182,
DATA,SASW04,7.62,,182,
DATA,SASW04,7.63,,182,
DATA,SASW04,7.64,,182,
DATA,SASW04,7.65,,182,
DATA,SASW04,7.66,,182,
DATA,SASW04,7.66,,182,
DATA,SASW04,7.67,,182,
DATA,SASW04,7.69,,182,
DATA,SASW04,7.69,,182,
DATA,SASW04,7.69,,182,
DATA,SASW04,7.73,,182,
DATA,SASW04,7.75,,182,
DATA,SASW04,7.76,,182,
DATA,SASW04,7.76,,182,
DATA,SASW04,7.78,,183,
DATA,SASW04,7.8,,183,
DATA,SASW04,7.8,,183,
DATA,SASW04,7.83,,183,
DATA,SASW04,7.86,,182,
DATA,SASW04,7.87,,181,
DATA,SASW04,7.87,,181,
DATA,SASW04,7.88,,180,
DATA,SASW04,7.9,,179,
DATA,SASW04,7.91,,179,
DATA,SASW04,7.93,,179,
DATA,SASW04,7.93,,179,
DATA,SASW04,7.94,,179,
DATA,SASW04,7.95,,179,
DATA,SASW04,7.96,,180,
DATA,SASW04,7.97,,180,
DATA,SASW04,7.98,,179,
DATA,SASW04,7.98,,179,
DATA,SASW04,7.98,,179,
DATA,SASW04,7.99,,178,
DATA,SASW04,8,,178,
DATA,SASW04,8.01,,177,
DATA,SASW04,8.02,,176,
DATA,SASW04,8.03,,175,
DATA,SASW04,8.04,,175,
DATA,SASW04,8.05,,174,
DATA,SASW04,8.05,,173,
DATA,SASW04,8.06,,172,
DATA,SASW04,8.06,,172,
DATA,SASW04,8.07,,172,
DATA,SASW04,8.08,,171,
DATA,SASW04,8.09,,171,
DATA,SASW04,8.09,,170,
DATA,SASW04,8.09,,169,
DATA,SASW04,8.11,,169,
DATA,SASW04,8.11,,167,
DATA,SASW04,8.11,,166,
DATA,SASW04,8.13,,165,
DATA,SASW04,8.13,,164,
DATA,SASW04,8.14,,164,
DATA,SASW04,8.15,,163,
DATA,SASW04,8.16,,163,
DATA,SASW04,8.17,,163,
DATA,SASW04,8.18,,164,
DATA,SASW04,8.18,,164,
DATA,SASW04,8.2,,165,
DATA,SASW04,8.21,,166,
DATA,SASW04,8.22,,167,
DATA,SASW04,8.22,,167,
DATA,SASW04,8.23,,168,
DATA,SASW04,8.23,,168,
DATA,SASW04,8.24,,167,
DATA,SASW04,8.25,,167,
DATA,SASW04,8.26,,167,
DATA,SASW04,8.27,,167,
DATA,SASW04,8.28,,167,
DATA,SASW04,8.28,,169,
DATA,SASW04,8.31,,170,
DATA,SASW04,8.31,,172,
DATA,SASW04,8.32,,174,
DATA,SASW04,8.32,,176,
DATA,SASW04,8.34,,178,
DATA,SASW04,8.35,,179,
DATA,SASW04,8.37,,179,
DATA,SASW04,8.37,,178,
DATA,SASW04,8.38,,178,
DATA,SASW04,8.39,,177,
DATA,SASW04,8.41,,176,
DATA,SASW04,8.41,,176,
DATA,SASW04,8.42,,176,
DATA,SASW04,8.44,,176,
DATA,SASW04,8.45,,177,
DATA,SASW04,8.46,,177,
DATA,SASW04,8.46,,177,
DATA,SASW04,8.47,,177,
DATA,SASW04,8.49,,177,
DATA,SASW04,8.51,,177,
DATA,SASW04,8.51,,176,
DATA,SASW04,8.52,,176,
DATA,SASW04,8.53,,176,
DATA,SASW04,8.54,,176,
DATA,SASW04,8.56,,176,
DATA,SASW04,8.57,,176,
DATA,SASW04,8.58,,177,
DATA,SASW04,8.59,,177,
DATA,SASW04,8.61,,178,
DATA,SASW04,8.61,,178,
DATA,SASW04,8.63,,178,
