GROUP,SCPT
HEADING,LOCA_ID,SCPT_DPTH,SCPT_RES,SCPT_FRES,SCPT_PWP2,SCPT_REM
UNIT,,m,MPa,MPa,MPa,
TYPE,ID,3DP,4DP,4DP,4DP,X
DATA,CPT_29666,1.07,4.64,0.017,0.0096,
DATA,CPT_29666,1.08,4.76,0.017,0.0095,
DATA,CPT_29666,1.09,4.85,0.018,0.0094,
DATA,CPT_29666,1.1,4.98,0.019,0.0093,
DATA,CPT_29666,1.11,5.08,0.02,0.0092,
DATA,CPT_29666,1.12,5.17,0.02,0.0091,
DATA,CPT_29666,1.13,5.205,0.021,0.0075,
DATA,CPT_29666,1.14,5.24,0.021,0.006,
DATA,CPT_29666,1.15,5.35,0.022,0.006,
DATA,CPT_29666,1.16,5.44,0.023,0.006,
DATA,CPT_29666,1.17,5.57,0.023,0.006,
DATA,CPT_29666,1.18,5.64,0.024,0.006,
DATA,CPT_29666,1.19,5.72,0.024,0.006,
DATA,CPT_29666,1.2,5.82,0.025,0.006,
DATA,CPT_29666,1.21,5.88,0.025,0.006,
DATA,CPT_29666,1.22,5.95,0.026,0.006,
DATA,CPT_29666,1.23,6.04,0.026,0.006,
DATA,CPT_29666,1.24,6.11,0.026,0.006,
DATA,CPT_29666,1.25,6.17,0.026,0.006,
DATA,CPT_29666,1.26,6.25,0.027,0.0061,
DATA,CPT_29666,1.27,6.3,0.027,0.0061,
DATA,CPT_29666,1.28,6.34,0.027,0.0061,
DATA,CPT_29666,1.29,6.39,0.027,0.0061,
DATA,CPT_29666,1.3,6.43,0.027,0.0061,
DATA,CPT_29666,1.31,6.44,0.027,0.0061,
DATA,CPT_29666,1.32,6.47,0.027,0.0061,
DATA,CPT_29666,1.33,6.46,0.027,0.0061,
DATA,CPT_29666,1.34,6.48,0.028,0.0061,
DATA,CPT_29666,1.35,6.48,0.028,0.0061,
DATA,CPT_29666,1.36,6.47,0.028,0.0061,
DATA,CPT_29666,1.37,6.48,0.028,0.0061,
DATA,CPT_29666,1.38,6.46,0.028,0.0061,
DATA,CPT_29666,1.39,6.45,0.028,0.0061,
DATA,CPT_29666,1.4,6.45,0.028,0.0061,
DATA,CPT_29666,1.41,6.4,0.028,0.0061,
DATA,CPT_29666,1.42,6.38,0.028,0.0061,
DATA,CPT_29666,1.43,6.34,0.027,0.0062,
DATA,CPT_29666,1.44,6.28,0.027,0.0061,
DATA,CPT_29666,1.45,6.25,0.027,0.0062,
DATA,CPT_29666,1.46,6.18,0.027,0.0062,
DATA,CPT_29666,1.47,6.09,0.027,0.0062,
DATA,CPT_29666,1.48,6.02,0.027,0.0062,
DATA,CPT_29666,1.49,5.92,0.026,0.0062,
DATA,CPT_29666,1.5,5.87,0.026,0.0062,
DATA,CPT_29666,1.51,5.78,0.026,0.0062,
DATA,CPT_29666,1.52,5.7,0.026,0.0062,
DATA,CPT_29666,1.53,5.58,0.025,0.0062,
DATA,CPT_29666,1.54,5.49,0.025,0.0062,
DATA,CPT_29666,1.55,5.43,0.025,0.0062,
DATA,CPT_29666,1.56,5.27,0.024,0.0062,
DATA,CPT_29666,1.57,5.18,0.024,0.0062,
DATA,CPT_29666,1.58,5.09,0.024,0.0062,
DATA,CPT_29666,1.59,4.94,0.023,0.0062,
DATA,CPT_29666,1.6,4.86,0.023,0.0063,
DATA,CPT_29666,1.61,4.76,0.023,0.0062,
DATA,CPT_29666,1.62,4.61,0.022,0.0063,
DATA,CPT_29666,1.63,4.52,0.022,0.0063,
DATA,CPT_29666,1.64,4.43,0.022,0.0063,
DATA,CPT_29666,1.65,4.32,0.021,0.0062,
DATA,CPT_29666,1.66,4.24,0.021,0.0063,
DATA,CPT_29666,1.67,4.16,0.021,0.0063,
DATA,CPT_29666,1.68,4.09,0.021,0.0063,
DATA,CPT_29666,1.69,3.97,0.021,0.0063,
DATA,CPT_29666,1.7,3.91,0.021,0.0063,
DATA,CPT_29666,1.71,3.84,0.021,0.0063,
DATA,CPT_29666,1.72,3.72,0.021,0.0063,
DATA,CPT_29666,1.73,3.65,0.021,0.0063,
DATA,CPT_29666,1.74,3.56,0.02,0.0063,
DATA,CPT_29666,1.75,3.45,0.02,0.0063,
DATA,CPT_29666,1.76,3.35,0.02,0.0063,
DATA,CPT_29666,1.77,3.22,0.019,0.0063,
DATA,CPT_29666,1.78,3.1,0.019,0.0063,
DATA,CPT_29666,1.79,2.88,0.018,0.0063,
DATA,CPT_29666,1.8,2.73,0.018,0.0063,
DATA,CPT_29666,1.81,2.58,0.018,0.0063,
DATA,CPT_29666,1.82,2.35,0.017,0.0063,
DATA,CPT_29666,1.83,2.28,0.017,0.0063,
DATA,CPT_29666,1.84,2.08,0.017,0.0063,
DATA,CPT_29666,1.85,2.03,0.017,0.0063,
DATA,CPT_29666,1.86,1.96,0.016,0.0063,
DATA,CPT_29666,1.87,1.97,0.016,0.0064,
DATA,CPT_29666,1.88,2.05,0.015,0.0065,
DATA,CPT_29666,1.89,2.11,0.015,0.0065,
DATA,CPT_29666,1.9,2.39,0.015,0.0066,
DATA,CPT_29666,1.91,2.63,0.015,0.0066,
DATA,CPT_29666,1.92,2.74,0.015,0.0066,
DATA,CPT_29666,1.93,2.95,0.015,0.0065,
DATA,CPT_29666,1.94,3.14,0.015,0.0063,
DATA,CPT_29666,1.95,3.29,0.016,0.0062,
DATA,CPT_29666,1.96,3.46,0.016,0.0062,
DATA,CPT_29666,1.97,3.6,0.0145,0.0062,
DATA,CPT_29666,1.98,3.74,0.013,0.0063,
DATA,CPT_29666,1.99,3.88,0.014,0.0063,
DATA,CPT_29666,2,4.01,0.015,0.0064,
DATA,CPT_29666,2.01,4.18,0.016,0.0064,
DATA,CPT_29666,2.02,4.25,0.016,0.0064,
DATA,CPT_29666,2.03,4.41,0.018,0.0064,
DATA,CPT_29666,2.04,4.59,0.018,0.0065,
DATA,CPT_29666,2.05,4.75,0.019,0.0065,
DATA,CPT_29666,2.06,4.95,0.02,0.0066,
DATA,CPT_29666,2.07,5.025,0.021,0.0072,
DATA,CPT_29666,2.08,5.1,0.022,0.0079,
DATA,CPT_29666,2.09,5.3,0.023,0.0079,
DATA,CPT_29666,2.1,5.45,0.025,0.0079,
DATA,CPT_29666,2.11,5.64,0.025,0.0079,
DATA,CPT_29666,2.12,5.76,0.026,0.008,
DATA,CPT_29666,2.13,5.95,0.027,0.008,
DATA,CPT_29666,2.14,6.01,0.027,0.008,
DATA,CPT_29666,2.15,6.09,0.028,0.008,
DATA,CPT_29666,2.16,6.2,0.029,0.008,
DATA,CPT_29666,2.17,6.27,0.029,0.0081,
DATA,CPT_29666,2.18,6.32,0.03,0.0081,
DATA,CPT_29666,2.19,6.44,0.03,0.0081,
DATA,CPT_29666,2.2,6.52,0.031,0.0081,
DATA,CPT_29666,2.21,6.58,0.031,0.0082,
DATA,CPT_29666,2.22,6.63,0.031,0.0082,
DATA,CPT_29666,2.23,6.69,0.032,0.0082,
DATA,CPT_29666,2.24,6.76,0.032,0.0083,
DATA,CPT_29666,2.25,6.78,0.032,0.0083,
DATA,CPT_29666,2.26,6.82,0.032,0.0083,
DATA,CPT_29666,2.27,6.88,0.032,0.0084,
DATA,CPT_29666,2.28,6.9,0.033,0.0084,
DATA,CPT_29666,2.29,6.97,0.033,0.0085,
DATA,CPT_29666,2.3,7.03,0.033,0.0086,
DATA,CPT_29666,2.31,7.07,0.034,0.0086,
DATA,CPT_29666,2.32,7.13,0.034,0.0087,
DATA,CPT_29666,2.33,7.17,0.034,0.0087,
DATA,CPT_29666,2.34,7.24,0.035,0.0088,
DATA,CPT_29666,2.35,7.28,0.035,0.0088,
DATA,CPT_29666,2.36,7.31,0.035,0.0089,
DATA,CPT_29666,2.37,7.39,0.035,0.009,
DATA,CPT_29666,2.38,7.41,0.036,0.009,
DATA,CPT_29666,2.39,7.44,0.036,0.0091,
DATA,CPT_29666,2.4,7.46,0.036,0.0092,
DATA,CPT_29666,2.41,7.45,0.037,0.0093,
DATA,CPT_29666,2.42,7.48,0.036,0.0093,
DATA,CPT_29666,2.43,7.5,0.036,0.0094,
DATA,CPT_29666,2.44,7.59,0.037,0.0095,
DATA,CPT_29666,2.45,7.65,0.038,0.0096,
DATA,CPT_29666,2.46,7.7,0.038,0.0097,
DATA,CPT_29666,2.47,7.78,0.039,0.0098,
DATA,CPT_29666,2.48,7.88,0.04,0.0099,
DATA,CPT_29666,2.49,7.99,0.04,0.0099,
DATA,CPT_29666,2.5,8.16,0.041,0.01,
DATA,CPT_29666,2.51,8.37,0.042,0.0101,
DATA,CPT_29666,2.52,8.53,0.042,0.0102,
DATA,CPT_29666,2.53,8.64,0.043,0.0102,
DATA,CPT_29666,2.54,8.72,0.044,0.0103,
DATA,CPT_29666,2.55,8.8,0.044,0.0104,
DATA,CPT_29666,2.56,8.82,0.044,0.0105,
DATA,CPT_29666,2.57,8.89,0.045,0.0106,
DATA,CPT_29666,2.58,8.91,0.045,0.0106,
DATA,CPT_29666,2.59,8.92,0.045,0.0107,
DATA,CPT_29666,2.6,8.98,0.045,0.0107,
DATA,CPT_29666,2.61,9.01,0.045,0.0108,
DATA,CPT_29666,2.62,9.09,0.046,0.0109,
DATA,CPT_29666,2.63,9.18,0.046,0.011,
DATA,CPT_29666,2.64,9.32,0.046,0.0111,
DATA,CPT_29666,2.65,9.51,0.046,0.0112,
DATA,CPT_29666,2.66,9.67,0.046,0.0112,
DATA,CPT_29666,2.67,10.02,0.047,0.0114,
DATA,CPT_29666,2.68,10.29,0.047,0.0115,
DATA,CPT_29666,2.69,10.52,0.048,0.0115,
DATA,CPT_29666,2.7,11,0.049,0.0117,
DATA,CPT_29666,2.71,11.27,0.051,0.0117,
DATA,CPT_29666,2.72,11.53,0.052,0.0118,
DATA,CPT_29666,2.73,11.9,0.054,0.0119,
DATA,CPT_29666,2.74,12.34,0.056,0.012,
DATA,CPT_29666,2.75,12.72,0.057,0.0122,
DATA,CPT_29666,2.76,13.24,0.058,0.0123,
DATA,CPT_29666,2.77,13.46,0.061,0.0124,
DATA,CPT_29666,2.78,13.67,0.063,0.0125,
DATA,CPT_29666,2.79,13.65,0.065,0.0126,
DATA,CPT_29666,2.8,13.73,0.067,0.0127,
DATA,CPT_29666,2.81,13.73,0.067,0.0128,
DATA,CPT_29666,2.82,13.61,0.069,0.0129,
DATA,CPT_29666,2.83,13.61,0.069,0.013,
DATA,CPT_29666,2.84,13.4,0.069,0.0131,
DATA,CPT_29666,2.85,13.29,0.069,0.0132,
DATA,CPT_29666,2.86,13.21,0.069,0.0133,
DATA,CPT_29666,2.87,12.87,0.069,0.0134,
DATA,CPT_29666,2.88,12.75,0.067,0.0135,
DATA,CPT_29666,2.89,12.51,0.066,0.0136,
DATA,CPT_29666,2.9,12.34,0.066,0.0137,
DATA,CPT_29666,2.91,12.28,0.064,0.0138,
DATA,CPT_29666,2.92,11.94,0.063,0.0139,
DATA,CPT_29666,2.93,11.86,0.062,0.0139,
DATA,CPT_29666,2.94,11.74,0.061,0.014,
DATA,CPT_29666,2.95,11.76,0.061,0.0142,
DATA,CPT_29666,2.96,11.8,0.06,0.0143,
DATA,CPT_29666,2.97,11.82,0.0575,0.0143,
DATA,CPT_29666,2.98,11.95,0.0553,0.0144,
DATA,CPT_29666,2.99,12.01,0.053,0.0145,
DATA,CPT_29666,3,12.04,0.054,0.0146,
DATA,CPT_29666,3.01,12.29,0.057,0.0147,
DATA,CPT_29666,3.02,12.38,0.059,0.0148,
DATA,CPT_29666,3.03,12.48,0.061,0.0149,
DATA,CPT_29666,3.04,12.39,0.066,0.015,
DATA,CPT_29666,3.05,12.29,0.068,0.0151,
DATA,CPT_29666,3.06,12.19,0.071,0.0152,
DATA,CPT_29666,3.07,11.405,0.075,0.014,
DATA,CPT_29666,3.08,7.32,0.076,0.0127,
DATA,CPT_29666,3.09,11.34,0.076,0.0129,
DATA,CPT_29666,3.1,11.48,0.073,0.0129,
DATA,CPT_29666,3.11,11.43,0.071,0.0129,
DATA,CPT_29666,3.12,11.47,0.069,0.013,
DATA,CPT_29666,3.13,11.51,0.068,0.013,
DATA,CPT_29666,3.14,11.65,0.066,0.0131,
DATA,CPT_29666,3.15,11.96,0.063,0.0132,
DATA,CPT_29666,3.16,12.11,0.062,0.0133,
