GROUP,LOCA
HEADING,LOCA_ID,LOCA_LAT,LOCA_LON,LOCA_TYPE,LOCA_GL,LOCA_FDEP,LOCA_STAR,LOCA_ENDD,LOCA_REM
UNIT,,deg,deg,,m,m,yyyy-mm-dd,yyyy-mm-dd,
TYPE,ID,5DP,5DP,PA,2DP,2DP,DT,DT,X
DATA,CPT_36292,-43.549,172.748,SCPG,1.88,20.2,2013-08-27,2013-08-27,
" "
GROUP,SCPG
HEADING,LOCA_ID,SCPG_CSA,SCPG_RATE,SCPG_WAT,SCPG_CREW,SCPG_METH,SCPG_REM
UNIT,,cm2,cm/s,m,,,
TYPE,ID,0DP,2DP,2DP,X,X,X
DATA,CPT_36292,-,-,-,GEOCIVIL,,
" "
" "
GROUP,SCPT
HEADING,LOCA_ID,SCPT_DPTH,SCPT_RES,SCPT_FRES,SCPT_PWP2,SCPT_REM
UNIT,,m,MPa,MPa,MPa,
TYPE,ID,3DP,4DP,4DP,4DP,X
DATA,CPT_36292,0.89,4.2618,0.0098,0.0025,
DATA,CPT_36292,0.9,4.3565,0.0101,0.0025,
DATA,CPT_36292,0.91,4.4551,0.0105,0.0025,
DATA,CPT_36292,0.92,4.5498,0.011,0.0025,
DATA,CPT_36292,0.93,4.6445,0.0116,0.0025,
DATA,CPT_36292,0.94,4.7155,0.0123,0.0025,
DATA,CPT_36292,0.95,4.8023,0.0129,0.0025,
DATA,CPT_36292,0.96,4.8102,0.0135,0.0025,
DATA,CPT_36292,0.97,4.8102,0.0147,0.003,
DATA,CPT_36292,0.98,4.7984,0.0152,0.003,
DATA,CPT_36292,0.99,4.7747,0.0156,0.0032,
DATA,CPT_36292,1,4.751,0.0158,0.0034,
DATA,CPT_36292,1.01,4.7392,0.0159,0.0034,
DATA,CPT_36292,1.02,4.7076,0.0159,0.0036,
DATA,CPT_36292,1.03,4.6721,0.0159,0.0036,
DATA,CPT_36292,1.04,4.6664,0.0159,0.004,
DATA,CPT_36292,1.05,4.6707,0.0157,0.0042,
DATA,CPT_36292,1.06,4.675,0.0156,0.0042,
DATA,CPT_36292,1.07,4.6839,0.0156,0.0042,
DATA,CPT_36292,1.08,4.7629,0.0153,0.0042,
DATA,CPT_36292,1.09,4.8536,0.0152,0.004,
DATA,CPT_36292,1.1,5.0943,0.0152,0.004,
DATA,CPT_36292,1.11,5.2324,0.0152,0.0038,
DATA,CPT_36292,1.12,5.3823,0.0152,0.0036,
DATA,CPT_36292,1.13,5.5283,0.0154,0.0034,
DATA,CPT_36292,1.14,5.6664,0.0163,0.0033,
DATA,CPT_36292,1.15,5.7966,0.0168,0.0032,
DATA,CPT_36292,1.16,5.919,0.0174,0.0032,
DATA,CPT_36292,1.17,6.0373,0.0182,0.0032,
DATA,CPT_36292,1.18,6.1478,0.0188,0.0032,
DATA,CPT_36292,1.19,6.2543,0.0197,0.0032,
DATA,CPT_36292,1.2,6.3451,0.0202,0.0032,
DATA,CPT_36292,1.21,6.4911,0.0209,0.0032,
DATA,CPT_36292,1.22,6.5463,0.022,0.0032,
DATA,CPT_36292,1.23,6.6055,0.0224,0.0032,
DATA,CPT_36292,1.24,6.6568,0.0228,0.0033,
DATA,CPT_36292,1.25,6.6686,0.0231,0.0034,
DATA,CPT_36292,1.26,6.641,0.0234,0.0034,
DATA,CPT_36292,1.27,6.5937,0.0237,0.0036,
DATA,CPT_36292,1.28,6.5779,0.0239,0.0038,
DATA,CPT_36292,1.29,6.574,0.0241,0.004,
DATA,CPT_36292,1.3,6.57,0.0242,0.004,
DATA,CPT_36292,1.31,6.5779,0.0242,0.0042,
DATA,CPT_36292,1.32,6.5542,0.0241,0.0044,
DATA,CPT_36292,1.33,6.5029,0.0241,0.0044,
DATA,CPT_36292,1.34,6.4787,0.0239,0.0047,
DATA,CPT_36292,1.35,6.4743,0.0236,0.0049,
DATA,CPT_36292,1.36,6.486,0.0235,0.0049,
DATA,CPT_36292,1.37,6.4977,0.0233,0.0051,
DATA,CPT_36292,1.38,6.5226,0.0225,0.0053,
DATA,CPT_36292,1.39,6.5897,0.0221,0.0053,
DATA,CPT_36292,1.4,6.6607,0.0217,0.0054,
DATA,CPT_36292,1.41,6.7397,0.0214,0.0055,
DATA,CPT_36292,1.42,6.8344,0.021,0.0055,
DATA,CPT_36292,1.43,7.0711,0.0208,0.0056,
DATA,CPT_36292,1.44,7.2171,0.0206,0.0057,
DATA,CPT_36292,1.45,7.3828,0.0203,0.0059,
DATA,CPT_36292,1.46,7.5564,0.0204,0.0059,
DATA,CPT_36292,1.47,7.7577,0.0201,0.006,
DATA,CPT_36292,1.48,7.9707,0.0201,0.006,
DATA,CPT_36292,1.49,8.2075,0.0201,0.0061,
DATA,CPT_36292,1.5,8.4639,0.0201,0.0061,
DATA,CPT_36292,1.51,8.7007,0.021,0.0063,
DATA,CPT_36292,1.52,9.0834,0.0218,0.0064,
DATA,CPT_36292,1.53,9.2452,0.0236,0.0067,
DATA,CPT_36292,1.54,9.1643,0.0245,0.0072,
DATA,CPT_36292,1.55,9.2304,0.0256,0.0074,
DATA,CPT_36292,1.56,9.2965,0.0266,0.0074,
DATA,CPT_36292,1.57,9.4149,0.0277,0.0076,
DATA,CPT_36292,1.58,9.5332,0.0285,0.0076,
DATA,CPT_36292,1.59,9.6279,0.0294,0.0078,
DATA,CPT_36292,1.6,9.7581,0.0301,0.0078,
DATA,CPT_36292,1.61,9.8015,0.0305,0.0081,
DATA,CPT_36292,1.62,9.8213,0.0311,0.0081,
DATA,CPT_36292,1.63,9.8252,0.0314,0.0085,
DATA,CPT_36292,1.64,9.8489,0.0316,0.0085,
DATA,CPT_36292,1.65,9.9041,0.0322,0.0085,
DATA,CPT_36292,1.66,9.9673,0.0325,0.0086,
DATA,CPT_36292,1.67,10.038,0.0331,0.0087,
DATA,CPT_36292,1.68,10.097,0.0332,0.0087,
DATA,CPT_36292,1.69,10.141,0.0338,0.0088,
DATA,CPT_36292,1.7,10.224,0.0342,0.0089,
DATA,CPT_36292,1.71,10.255,0.0346,0.0089,
DATA,CPT_36292,1.72,10.275,0.0348,0.0093,
DATA,CPT_36292,1.73,10.267,0.0349,0.0093,
DATA,CPT_36292,1.74,10.275,0.0349,0.0095,
DATA,CPT_36292,1.75,10.299,0.035,0.0097,
DATA,CPT_36292,1.76,10.338,0.035,0.0097,
DATA,CPT_36292,1.77,10.382,0.035,0.01,
DATA,CPT_36292,1.78,10.445,0.035,0.01,
DATA,CPT_36292,1.79,10.5,0.035,0.0101,
DATA,CPT_36292,1.8,10.567,0.0352,0.0102,
DATA,CPT_36292,1.81,10.646,0.0353,0.0102,
DATA,CPT_36292,1.82,10.796,0.0355,0.0104,
DATA,CPT_36292,1.83,10.847,0.0357,0.0104,
DATA,CPT_36292,1.84,10.906,0.0357,0.0105,
DATA,CPT_36292,1.85,10.938,0.0357,0.0106,
DATA,CPT_36292,1.86,10.969,0.0358,0.0108,
DATA,CPT_36292,1.87,10.997,0.0358,0.0108,
DATA,CPT_36292,1.88,11.021,0.0359,0.011,
DATA,CPT_36292,1.89,11.044,0.0362,0.0112,
DATA,CPT_36292,1.9,11.104,0.0364,0.0112,
DATA,CPT_36292,1.91,11.179,0.037,0.0113,
DATA,CPT_36292,1.92,11.254,0.0375,0.0114,
DATA,CPT_36292,1.93,11.4,0.0383,0.0114,
DATA,CPT_36292,1.94,11.435,0.0385,0.0115,
DATA,CPT_36292,1.95,11.447,0.0386,0.0117,
DATA,CPT_36292,1.96,11.431,0.039,0.0117,
DATA,CPT_36292,1.97,11.396,0.0392,0.0118,
DATA,CPT_36292,1.98,11.336,0.0393,0.0119,
DATA,CPT_36292,1.99,11.265,0.0393,0.0121,
DATA,CPT_36292,2,11.179,0.0393,0.0123,
DATA,CPT_36292,2.01,11.135,0.0392,0.0123,
DATA,CPT_36292,2.02,11.068,0.039,0.0125,
DATA,CPT_36292,2.03,10.954,0.039,0.0125,
DATA,CPT_36292,2.04,10.926,0.039,0.0126,
DATA,CPT_36292,2.05,10.891,0.039,0.0126,
DATA,CPT_36292,2.06,10.851,0.0392,0.0127,
DATA,CPT_36292,2.07,10.812,0.0392,0.0127,
DATA,CPT_36292,2.08,10.741,0.0393,0.0131,
DATA,CPT_36292,2.09,10.646,0.0394,0.0131,
DATA,CPT_36292,2.1,10.563,0.0395,0.0133,
DATA,CPT_36292,2.11,10.508,0.0395,0.0133,
DATA,CPT_36292,2.12,10.441,0.0394,0.0136,
DATA,CPT_36292,2.13,10.362,0.0394,0.0138,
DATA,CPT_36292,2.14,10.271,0.0389,0.0138,
DATA,CPT_36292,2.15,10.18,0.0384,0.014,
DATA,CPT_36292,2.16,10.078,0.0379,0.014,
DATA,CPT_36292,2.17,9.8883,0.0372,0.0142,
DATA,CPT_36292,2.18,9.8094,0.0366,0.0142,
DATA,CPT_36292,2.19,9.7542,0.0361,0.0144,
DATA,CPT_36292,2.2,9.7295,0.0355,0.0146,
DATA,CPT_36292,2.21,9.724,0.0348,0.0146,
DATA,CPT_36292,2.22,9.7246,0.034,0.0147,
DATA,CPT_36292,2.23,9.7253,0.0334,0.0148,
DATA,CPT_36292,2.24,9.7266,0.0333,0.0148,
DATA,CPT_36292,2.25,9.7621,0.0333,0.015,
DATA,CPT_36292,2.26,9.8134,0.0332,0.015,
DATA,CPT_36292,2.27,9.8607,0.0331,0.0152,
DATA,CPT_36292,2.28,9.9357,0.0332,0.0153,
DATA,CPT_36292,2.29,9.9199,0.0333,0.0153,
DATA,CPT_36292,2.3,9.8804,0.0334,0.0155,
DATA,CPT_36292,2.31,9.8292,0.0337,0.0155,
DATA,CPT_36292,2.32,9.7384,0.0339,0.0157,
DATA,CPT_36292,2.33,9.6042,0.034,0.0159,
DATA,CPT_36292,2.34,9.4464,0.034,0.0159,
DATA,CPT_36292,2.35,9.261,0.034,0.0161,
DATA,CPT_36292,2.36,9.044,0.0339,0.0163,
DATA,CPT_36292,2.37,8.8269,0.0338,0.0165,
DATA,CPT_36292,2.38,8.6218,0.0334,0.0165,
DATA,CPT_36292,2.39,8.1759,0.0328,0.0167,
DATA,CPT_36292,2.4,7.9431,0.0322,0.0167,
DATA,CPT_36292,2.41,7.7537,0.0316,0.017,
DATA,CPT_36292,2.42,7.584,0.0309,0.0172,
DATA,CPT_36292,2.43,7.4499,0.0296,0.0174,
DATA,CPT_36292,2.44,7.3394,0.0288,0.0176,
DATA,CPT_36292,2.45,7.2487,0.0278,0.0176,
DATA,CPT_36292,2.46,7.1855,0.0269,0.0178,
DATA,CPT_36292,2.47,7.1303,0.0259,0.0178,
DATA,CPT_36292,2.48,7.1131,0.025,0.0179,
DATA,CPT_36292,2.49,7.105,0.0209,0.018,
DATA,CPT_36292,2.5,7.1071,0.019,0.018,
DATA,CPT_36292,2.51,7.1091,0.0184,0.0182,
DATA,CPT_36292,2.52,7.1342,0.0183,0.0184,
DATA,CPT_36292,2.53,7.2092,0.0183,0.0184,
DATA,CPT_36292,2.54,7.3039,0.0185,0.0186,
DATA,CPT_36292,2.55,7.4223,0.0186,0.0186,
DATA,CPT_36292,2.56,7.4163,0.0192,0.0187,
DATA,CPT_36292,2.57,7.4667,0.0198,0.0188,
DATA,CPT_36292,2.58,7.517,0.0206,0.0189,
DATA,CPT_36292,2.59,7.5367,0.0206,0.0191,
DATA,CPT_36292,2.6,7.517,0.0213,0.0191,
DATA,CPT_36292,2.61,7.4657,0.0219,0.0193,
DATA,CPT_36292,2.62,7.4025,0.0219,0.0195,
DATA,CPT_36292,2.63,7.3811,0.0219,0.0195,
DATA,CPT_36292,2.64,7.3779,0.0219,0.0197,
DATA,CPT_36292,2.65,7.3784,0.0219,0.0197,
DATA,CPT_36292,2.66,7.3789,0.0219,0.0199,
DATA,CPT_36292,2.67,7.4657,0.0219,0.0199,
DATA,CPT_36292,2.68,7.588,0.022,0.0201,
DATA,CPT_36292,2.69,7.7064,0.022,0.0203,
DATA,CPT_36292,2.7,7.8168,0.0222,0.0203,
DATA,CPT_36292,2.71,7.8958,0.0225,0.0204,
DATA,CPT_36292,2.72,7.9392,0.0225,0.0206,
DATA,CPT_36292,2.73,7.9707,0.0225,0.0208,
DATA,CPT_36292,2.74,7.9905,0.0225,0.0208,
DATA,CPT_36292,2.75,8.022,0.0225,0.0208,
DATA,CPT_36292,2.76,8.0615,0.0226,0.0209,
DATA,CPT_36292,2.77,8.1088,0.0227,0.021,
DATA,CPT_36292,2.78,8.1877,0.0229,0.0212,
DATA,CPT_36292,2.79,8.4324,0.0236,0.0212,
DATA,CPT_36292,2.8,8.5468,0.0241,0.0214,
DATA,CPT_36292,2.81,8.5468,0.0246,0.0214,
DATA,CPT_36292,2.82,8.6612,0.0246,0.0216,
DATA,CPT_36292,2.83,8.748,0.0246,0.0216,
DATA,CPT_36292,2.84,8.9256,0.0247,0.0217,
DATA,CPT_36292,2.85,9.0479,0.0247,0.0218,
DATA,CPT_36292,2.86,9.1781,0.0249,0.0218,
DATA,CPT_36292,2.87,9.3044,0.0254,0.022,
DATA,CPT_36292,2.88,9.4346,0.0259,0.0222,
DATA,CPT_36292,2.89,9.5687,0.0264,0.0222,
DATA,CPT_36292,2.9,9.6516,0.0267,0.0225,
DATA,CPT_36292,2.91,9.695,0.0274,0.0225,
DATA,CPT_36292,2.92,9.7068,0.0281,0.0227,
DATA,CPT_36292,2.93,9.7345,0.0291,0.0227,
DATA,CPT_36292,2.94,9.7779,0.0301,0.0227,
DATA,CPT_36292,2.95,9.8173,0.0311,0.0228,
DATA,CPT_36292,2.96,9.841,0.0318,0.0229,
DATA,CPT_36292,2.97,9.8449,0.0326,0.0231,
DATA,CPT_36292,2.98,9.8292,0.0327,0.0231,
DATA,CPT_36292,2.99,9.8272,0.0331,0.0232,
DATA,CPT_36292,3,9.8252,0.0337,0.0233,
DATA,CPT_36292,3.01,9.8252,0.0342,0.0235,
DATA,CPT_36292,3.02,9.8233,0.0345,0.0235,
DATA,CPT_36292,3.03,9.8213,0.0347,0.0236,
DATA,CPT_36292,3.04,9.8213,0.0348,0.0237,
DATA,CPT_36292,3.05,9.8219,0.0348,0.0237,
DATA,CPT_36292,3.06,9.8224,0.0348,0.0238,
DATA,CPT_36292,3.07,9.8236,0.0347,0.0239,
DATA,CPT_36292,3.08,9.8292,0.0347,0.0239,
DATA,CPT_36292,3.09,9.8686,0.0347,0.024,
DATA,CPT_36292,3.1,9.8844,0.0347,0.0242,
DATA,CPT_36292,3.11,9.9002,0.0348,0.0242,
DATA,CPT_36292,3.12,9.8765,0.0348,0.0244,
DATA,CPT_36292,3.13,9.8252,0.035,0.0244,
DATA,CPT_36292,3.14,9.7542,0.0351,0.0246,
DATA,CPT_36292,3.15,9.6792,0.0351,0.0246,
DATA,CPT_36292,3.16,9.6082,0.0351,0.0248,
DATA,CPT_36292,3.17,9.5372,0.0351,0.0248,
DATA,CPT_36292,3.18,9.4819,0.0351,0.0249,
DATA,CPT_36292,3.19,9.4464,0.0351,0.025,
DATA,CPT_36292,3.2,9.4425,0.0351,0.025,
DATA,CPT_36292,3.21,9.3951,0.0352,0.0251,
DATA,CPT_36292,3.22,9.3438,0.0353,0.0252,
DATA,CPT_36292,3.23,9.257,0.0353,0.0252,
DATA,CPT_36292,3.24,9.1742,0.0353,0.0253,
DATA,CPT_36292,3.25,9.0755,0.0353,0.0254,
DATA,CPT_36292,3.26,8.9769,0.0353,0.0254,
DATA,CPT_36292,3.27,8.8861,0.0352,0.0256,
DATA,CPT_36292,3.28,8.7954,0.0346,0.0258,
DATA,CPT_36292,3.29,8.7244,0.0341,0.0258,
DATA,CPT_36292,3.3,8.6691,0.0335,0.0261,
DATA,CPT_36292,3.31,8.6099,0.0331,0.0261,
DATA,CPT_36292,3.32,8.5626,0.0329,0.0262,
DATA,CPT_36292,3.33,8.5586,0.0325,0.0263,
DATA,CPT_36292,3.34,8.5547,0.0322,0.0265,
DATA,CPT_36292,3.35,8.5586,0.032,0.0265,
DATA,CPT_36292,3.36,8.4363,0.0319,0.0265,
DATA,CPT_36292,3.37,8.3179,0.0315,0.0265,
DATA,CPT_36292,3.38,8.2035,0.0309,0.0266,
DATA,CPT_36292,3.39,8.093,0.03,0.0267,
DATA,CPT_36292,3.4,8.0062,0.0294,0.0267,
DATA,CPT_36292,3.41,7.9431,0.0292,0.0269,
DATA,CPT_36292,3.42,7.8918,0.0286,0.0271,
DATA,CPT_36292,3.43,7.8642,0.0284,0.0271,
DATA,CPT_36292,3.44,7.8524,0.0283,0.0273,
DATA,CPT_36292,3.45,7.8326,0.0271,0.0273,
DATA,CPT_36292,3.46,7.8011,0.0269,0.0275,
DATA,CPT_36292,3.47,7.7537,0.0254,0.0275,
DATA,CPT_36292,3.48,7.7221,0.024,0.0277,
DATA,CPT_36292,3.49,7.6866,0.0229,0.0278,
DATA,CPT_36292,3.5,7.6274,0.0226,0.0278,
DATA,CPT_36292,3.51,7.5683,0.0226,0.0278,
DATA,CPT_36292,3.52,7.4578,0.0224,0.0279,
DATA,CPT_36292,3.53,7.3946,0.0223,0.028,
DATA,CPT_36292,3.54,7.1598,0.0223,0.0292,
DATA,CPT_36292,3.55,7.1343,0.0223,0.029,
