GROUP,LOCA
HEADING,LOCA_ID,LOCA_LAT,LOCA_LON,LOCA_TYPE,LOCA_GL,LOCA_FDEP,LOCA_STAR,LOCA_ENDD,LOCA_REM
UNIT,,deg,deg,,m,m,yyyy-mm-dd,yyyy-mm-dd,
TYPE,ID,5DP,5DP,PA,2DP,2DP,DT,DT,X
DATA,CPT_38127,-43.5493,172.748,SCPG,2.07,20.2,2013-11-11,2013-11-11,
" "
GROUP,SCPG
HEADING,LOCA_ID,SCPG_CSA,SCPG_RATE,SCPG_WAT,SCPG_CREW,SCPG_METH,SCPG_REM
UNIT,,cm2,cm/s,m,,,
TYPE,ID,0DP,2DP,2DP,X,X,X
DATA,CPT_38127,-,2,-,"Coffey Geotechnics",,
" "
" "
GROUP,SCPT
HEADING,LOCA_ID,SCPT_DPTH,SCPT_RES,SCPT_FRES,SCPT_PWP2,SCPT_REM
UNIT,,m,MPa,MPa,MPa,
TYPE,ID,3DP,4DP,4DP,4DP,X
DATA,CPT_38127,0.97,3.77,29.51,-0.45,
DATA,CPT_38127,0.98,3.53,32.95,-0.45,
DATA,CPT_38127,0.99,3.1,48.71,1.08,
DATA,CPT_38127,1,2.86,59.17,0.45,
DATA,CPT_38127,1.01,2.8,57.96,-0.45,
DATA,CPT_38127,1.02,2.73,60.72,-0.36,
DATA,CPT_38127,1.03,2.68,62.52,-0.45,
DATA,CPT_38127,1.04,2.63,59.26,-0.45,
DATA,CPT_38127,1.05,2.64,56.56,-0.54,
DATA,CPT_38127,1.06,2.63,54.39,-0.63,
DATA,CPT_38127,1.07,2.68,54.39,-0.72,
DATA,CPT_38127,1.08,2.74,54.14,-0.72,
DATA,CPT_38127,1.09,2.83,53.89,-0.54,
DATA,CPT_38127,1.1,3.13,50.54,-0.18,
DATA,CPT_38127,1.11,3.13,50.54,-0.18,
DATA,CPT_38127,1.12,3.52,35.4,0.36,
DATA,CPT_38127,1.13,3.7,32.7,0.54,
DATA,CPT_38127,1.14,3.87,31.34,0.63,
DATA,CPT_38127,1.15,4.01,30.75,0.72,
DATA,CPT_38127,1.16,4.14,29.79,0.72,
DATA,CPT_38127,1.17,4.26,29.48,0.81,
DATA,CPT_38127,1.18,4.35,29.2,0.72,
DATA,CPT_38127,1.19,4.4,28.73,0.81,
DATA,CPT_38127,1.2,4.49,28.95,0.9,
DATA,CPT_38127,1.21,4.56,29.35,0.99,
DATA,CPT_38127,1.22,4.64,29.85,1.08,
DATA,CPT_38127,1.23,4.75,30.41,1.17,
DATA,CPT_38127,1.24,4.86,30.84,1.26,
DATA,CPT_38127,1.25,4.98,31.31,1.26,
DATA,CPT_38127,1.26,5.08,31.77,1.35,
DATA,CPT_38127,1.27,5.18,32.3,1.44,
DATA,CPT_38127,1.28,5.3,33.04,1.53,
DATA,CPT_38127,1.29,5.35,33.73,1.53,
DATA,CPT_38127,1.3,5.41,34.47,1.62,
DATA,CPT_38127,1.31,5.48,35.12,1.62,
DATA,CPT_38127,1.32,5.54,35.84,1.71,
DATA,CPT_38127,1.33,5.61,36.52,1.8,
DATA,CPT_38127,1.34,5.68,36.46,1.89,
DATA,CPT_38127,1.35,5.75,37.08,1.89,
DATA,CPT_38127,1.36,5.79,38.29,1.89,
DATA,CPT_38127,1.37,5.82,40.12,1.98,
DATA,CPT_38127,1.38,5.83,40.27,2.07,
DATA,CPT_38127,1.39,5.83,40.71,2.07,
DATA,CPT_38127,1.4,5.83,41.48,2.07,
DATA,CPT_38127,1.41,5.82,43.31,2.07,
DATA,CPT_38127,1.42,5.81,43.62,2.07,
DATA,CPT_38127,1.43,5.78,44.28,2.16,
DATA,CPT_38127,1.44,5.77,45.05,2.16,
DATA,CPT_38127,1.45,5.77,47.04,2.25,
DATA,CPT_38127,1.46,5.77,48.65,2.25,
DATA,CPT_38127,1.47,5.78,48.59,2.34,
DATA,CPT_38127,1.48,5.78,48.59,2.43,
DATA,CPT_38127,1.49,5.81,48.93,2.53,
DATA,CPT_38127,1.5,5.85,49.24,2.62,
DATA,CPT_38127,1.51,5.9,50.02,2.71,
DATA,CPT_38127,1.52,5.95,50.45,2.8,
DATA,CPT_38127,1.53,5.99,50.64,2.89,
DATA,CPT_38127,1.54,6.06,50.57,3.07,
DATA,CPT_38127,1.55,6.1,50.61,3.25,
DATA,CPT_38127,1.56,6.14,50.51,3.34,
DATA,CPT_38127,1.57,6.21,50.39,3.43,
DATA,CPT_38127,1.58,6.28,50.36,3.61,
DATA,CPT_38127,1.59,6.37,50.17,3.79,
DATA,CPT_38127,1.6,6.37,50.17,3.79,
DATA,CPT_38127,1.61,6.37,50.17,3.79,
DATA,CPT_38127,1.62,3.47,28.08,-0.36,
DATA,CPT_38127,1.63,6.34,31,0.18,
DATA,CPT_38127,1.64,6.6,34.25,1.08,
DATA,CPT_38127,1.65,6.68,35.49,1.53,
DATA,CPT_38127,1.66,6.77,36.52,1.8,
DATA,CPT_38127,1.67,6.87,37.42,2.25,
DATA,CPT_38127,1.68,6.99,38.19,2.53,
DATA,CPT_38127,1.69,7.09,38.88,2.89,
DATA,CPT_38127,1.7,7.19,39.5,3.07,
DATA,CPT_38127,1.71,7.28,40.18,3.34,
DATA,CPT_38127,1.72,7.44,41.73,3.61,
DATA,CPT_38127,1.73,7.52,42.6,3.79,
DATA,CPT_38127,1.74,7.59,43.38,3.97,
DATA,CPT_38127,1.75,7.65,44.15,4.15,
DATA,CPT_38127,1.76,7.71,45.14,4.24,
DATA,CPT_38127,1.77,7.75,46.08,4.42,
DATA,CPT_38127,1.78,7.79,46.82,4.6,
DATA,CPT_38127,1.79,7.84,47.66,4.78,
DATA,CPT_38127,1.8,7.92,49.61,5.05,
DATA,CPT_38127,1.81,7.94,50.67,5.23,
DATA,CPT_38127,1.82,7.95,51.72,5.32,
DATA,CPT_38127,1.83,7.95,52.81,5.5,
DATA,CPT_38127,1.84,7.95,53.89,5.59,
DATA,CPT_38127,1.85,7.96,55.23,5.77,
DATA,CPT_38127,1.86,7.97,56.59,5.95,
DATA,CPT_38127,1.87,8,57.77,6.04,
DATA,CPT_38127,1.88,8.05,58.8,6.31,
DATA,CPT_38127,1.89,8.14,60.6,6.58,
DATA,CPT_38127,1.9,8.21,61.34,6.67,
DATA,CPT_38127,1.91,8.26,61.96,6.85,
DATA,CPT_38127,1.92,8.31,62.55,6.94,
DATA,CPT_38127,1.93,8.34,63.05,7.12,
DATA,CPT_38127,1.94,8.37,63.3,7.21,
DATA,CPT_38127,1.95,8.38,63.67,7.3,
DATA,CPT_38127,1.96,8.37,64.13,7.39,
DATA,CPT_38127,1.97,8.38,64.54,7.58,
DATA,CPT_38127,1.98,8.41,65.4,7.85,
DATA,CPT_38127,1.99,8.46,65.59,8.03,
DATA,CPT_38127,2,8.52,65.9,8.21,
DATA,CPT_38127,2.01,8.65,65.9,8.48,
DATA,CPT_38127,2.02,8.7,65.84,8.66,
DATA,CPT_38127,2.03,8.75,65.78,8.75,
DATA,CPT_38127,2.04,8.78,65.65,8.84,
DATA,CPT_38127,2.05,8.79,65.47,9.11,
DATA,CPT_38127,2.06,8.77,65.53,9.11,
DATA,CPT_38127,2.07,8.74,65.68,9.2,
DATA,CPT_38127,2.08,8.72,65.93,9.38,
DATA,CPT_38127,2.09,8.67,66.27,9.29,
DATA,CPT_38127,2.1,8.59,66.58,9.38,
DATA,CPT_38127,2.11,8.48,67.02,9.38,
DATA,CPT_38127,2.12,8.34,67.67,9.29,
DATA,CPT_38127,2.13,8.04,69.44,9.29,
DATA,CPT_38127,2.14,7.9,70.28,9.29,
DATA,CPT_38127,2.15,7.77,71.27,9.38,
DATA,CPT_38127,2.16,7.68,72.04,9.47,
DATA,CPT_38127,2.17,7.61,72.73,9.47,
DATA,CPT_38127,2.18,7.57,73.22,9.65,
DATA,CPT_38127,2.19,7.57,73.32,9.83,
DATA,CPT_38127,2.2,7.58,73.29,9.92,
DATA,CPT_38127,2.21,7.62,72.32,10.19,
DATA,CPT_38127,2.22,7.64,71.61,10.28,
DATA,CPT_38127,2.23,7.67,70.8,10.46,
DATA,CPT_38127,2.24,7.71,69.59,10.55,
DATA,CPT_38127,2.25,7.77,68.1,10.82,
DATA,CPT_38127,2.26,7.82,66.46,10.91,
DATA,CPT_38127,2.27,7.85,65.16,11,
DATA,CPT_38127,2.28,7.86,63.82,11,
DATA,CPT_38127,2.29,7.85,62.71,11.18,
DATA,CPT_38127,2.3,7.84,61.06,11.27,
DATA,CPT_38127,2.31,7.83,60.56,11.36,
DATA,CPT_38127,2.32,7.81,60.16,11.45,
DATA,CPT_38127,2.33,7.79,60.16,11.45,
DATA,CPT_38127,2.34,7.74,60.25,11.54,
DATA,CPT_38127,2.35,7.69,60.56,11.54,
DATA,CPT_38127,2.36,7.64,60.87,11.54,
DATA,CPT_38127,2.37,7.58,61.12,11.63,
DATA,CPT_38127,2.38,7.46,61.93,11.63,
DATA,CPT_38127,2.39,7.42,62.55,11.81,
DATA,CPT_38127,2.4,7.41,63.2,11.81,
DATA,CPT_38127,2.41,7.4,63.57,11.99,
DATA,CPT_38127,2.42,7.4,63.73,11.9,
DATA,CPT_38127,2.43,7.36,63.76,11.9,
DATA,CPT_38127,2.44,7.29,63.88,11.9,
DATA,CPT_38127,2.45,7.18,64.13,11.9,
DATA,CPT_38127,2.46,6.87,65.16,11.72,
DATA,CPT_38127,2.47,6.72,65.56,11.72,
DATA,CPT_38127,2.48,6.6,65.72,11.81,
DATA,CPT_38127,2.49,6.5,65.93,11.81,
DATA,CPT_38127,2.5,6.44,65.99,11.9,
DATA,CPT_38127,2.51,6.39,65.9,11.99,
DATA,CPT_38127,2.52,6.36,65.56,12.08,
DATA,CPT_38127,2.53,6.34,65.37,12.26,
DATA,CPT_38127,2.54,6.33,64.69,12.44,
DATA,CPT_38127,2.55,6.35,64.23,12.63,
DATA,CPT_38127,2.56,6.35,64.23,12.63,
DATA,CPT_38127,2.57,6.35,64.23,12.63,
